
                  X                 S11                S12                S13                S22                S23                S33                SP1                SP2                SP3              SDV_Seq            SDV_Svm             SDV_D            SDV_TRIAX           SDV_LODE           SDV_EQPS         SDV_EQPSdot           SDV_T                U2                RF2                RF2L            U2_EXT_Y1    
                7.95774          157.554             -3.10959E-03      -41.6014E-06        19.2717           -86.7538E-06        18.181E-03         18.181E-03         19.2717           157.554            148.846            148.846              0.               396.033E-03        785.603E-03          0.                 1.E-03            25.                 2.07455E-03      -24.9836            24.5918           151.578E-06  
                8.04328          161.5               -3.89816E-03       43.6332E-06        20.5076            21.1894E-06        38.1993E-03        38.1993E-03        20.5076           161.5              152.262            152.262              0.               398.535E-03        777.14E-03           0.                 1.E-03            25.                 2.12245E-03      -25.6546            25.5015           155.094E-06  
                8.12883          163.582             -4.30956E-03      217.683E-06         20.9522            13.3386E-06       -42.4078E-03       -42.4078E-03        20.9522           163.582            154.203            154.203              0.               398.808E-03        774.286E-03          0.                 1.E-03            25.                 2.17036E-03      -25.9419            26.1297           157.093E-06  
                8.21437          167.931             -3.53803E-03       69.4636E-06        21.1395           -48.9705E-06       -83.5535E-03       -83.5535E-03        21.1395           167.931            158.472            158.472              0.               397.518E-03        777.994E-03          0.                 1.E-03            25.                 2.21826E-03      -26.6442            27.0053           161.209E-06  
                8.29992          171.645             -3.85899E-03     -163.637E-06         21.448             68.1674E-06        66.8237E-03        66.8237E-03        21.448            171.645            161.95             161.95               0.               397.572E-03        781.157E-03          0.                 1.E-03            25.                 2.26617E-03      -27.221             27.0144           165.035E-06  
                8.38546          175.511             -3.64797E-03      -72.4516E-06        22.1375            24.1254E-06        -1.6262E-03        -1.6262E-03        22.1375           175.511            165.557            165.557              0.               397.943E-03        778.323E-03          0.                 1.E-03            25.                 2.31407E-03      -27.8804            27.5617           168.542E-06  
                8.471            178.677             -4.57661E-03       34.0186E-06        21.9781           -84.2725E-06         9.09821E-03        9.09821E-03       21.9781           178.677            168.759            168.759              0.               396.352E-03        784.226E-03          0.                 1.E-03            25.                 2.36198E-03      -28.3688            28.6111           171.795E-06  
                8.55654          182.086             -4.12679E-03      171.897E-06         22.9269           -58.1259E-06        12.2786E-03        12.2786E-03        22.9269           182.086            171.766            171.766              0.               397.875E-03        778.855E-03          0.                 1.E-03            25.                 2.40988E-03      -28.8838            29.0506           174.948E-06  
                8.64208          186.819             -4.55236E-03     -218.532E-06         23.7318          -219.286E-06          6.43964E-03        6.43964E-03       23.7318           186.819            176.152            176.152              0.               398.438E-03        776.722E-03          0.                 1.E-03            25.                 2.45778E-03      -29.6456            29.6191           179.321E-06  
                8.72762          189.71              -3.87077E-03       40.5818E-06        23.4148           -25.6404E-06        18.7045E-03        18.7045E-03        23.4148           189.71             179.143            179.143              0.               396.599E-03        783.527E-03          0.                 1.E-03            25.                 2.50569E-03      -30.0967            29.7845           182.382E-06  
                8.81316          193.818             -4.9686E-03       -59.1583E-06        23.9716           136.794E-06         -5.21428E-03       -5.21429E-03       23.9716           193.818            183.017            183.017              0.               396.657E-03        782.846E-03          0.                 1.E-03            25.                 2.55359E-03      -30.8032            30.6934           186.253E-06  
                8.8987           196.27              -4.97011E-03      -82.1955E-06        24.7153            83.1297E-06       -46.9773E-03       -46.9773E-03        24.7153           196.27             185.181            185.181              0.               397.696E-03        778.334E-03          0.                 1.E-03            25.                 2.60149E-03      -31.1363            31.4006           188.467E-06  
