"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
424,0.187577,1.16712,7.3892,6.22208,0.187983,0.350895,2.21752,1.86662,0.186144,0.694921,4.42817,3.73325,-0.0729183,-0.136111,1.73051,1.86662,-0.0869916,-0.0541269,0.568081,0.622208,-0.0720095,-0.0746749,0.962339,1.03701,-0.0733803,-0.106535,1.34528,1.45182
425,0.188163,1.17077,7.39285,6.22208,0.188553,0.351957,2.21858,1.86662,0.186696,0.696985,4.43023,3.73325,-0.0730994,-0.136449,1.73018,1.86662,-0.087092,-0.0541893,0.568019,0.622208,-0.0721605,-0.0748315,0.962182,1.03701,-0.0735195,-0.106737,1.34508,1.45182
426,0.188681,1.17399,7.39607,6.22208,0.189096,0.352971,2.2196,1.86662,0.187169,0.698748,4.432,3.73325,-0.0732923,-0.136809,1.72982,1.86662,-0.0874104,-0.0543875,0.567821,0.622208,-0.0723989,-0.0750787,0.961935,1.03701,-0.0736814,-0.106972,1.34485,1.45182
427,0.189218,1.17733,7.39942,6.22208,0.189583,0.35388,2.2205,1.86662,0.187683,0.700666,4.43392,3.73325,-0.0734751,-0.13715,1.72947,1.86662,-0.0876157,-0.0545152,0.567693,0.622208,-0.0724969,-0.0751803,0.961833,1.03701,-0.0738981,-0.107287,1.34453,1.45182
428,0.189794,1.18091,7.40299,6.22208,0.190211,0.355052,2.22168,1.86662,0.188198,0.702589,4.43584,3.73325,-0.0736659,-0.137507,1.72912,1.86662,-0.0877772,-0.0546157,0.567593,0.622208,-0.0728331,-0.0755289,0.961485,1.03701,-0.0740125,-0.107453,1.34437,1.45182
429,0.190328,1.18423,7.40632,6.22208,0.190716,0.355995,2.22262,1.86662,0.188722,0.704545,4.43779,3.73325,-0.0738689,-0.137886,1.72874,1.86662,-0.0879495,-0.0547229,0.567485,0.622208,-0.0729368,-0.0756364,0.961377,1.03701,-0.0742098,-0.107739,1.34408,1.45182
430,0.190873,1.18763,7.40971,6.22208,0.19129,0.357068,2.22369,1.86662,0.189223,0.706417,4.43967,3.73325,-0.0740546,-0.138232,1.72839,1.86662,-0.0881389,-0.0548408,0.567368,0.622208,-0.0731755,-0.075884,0.96113,1.03701,-0.074382,-0.107989,1.34383,1.45182
431,0.191423,1.19105,7.41313,6.22208,0.1918,0.358018,2.22464,1.86662,0.189723,0.708283,4.44153,3.73325,-0.074251,-0.138599,1.72803,1.86662,-0.0883178,-0.0549521,0.567256,0.622208,-0.0733845,-0.0761008,0.960913,1.03701,-0.0745766,-0.108272,1.34355,1.45182
432,0.191958,1.19438,7.41646,6.22208,0.19234,0.359027,2.22565,1.86662,0.190265,0.710308,4.44356,3.73325,-0.0744293,-0.138932,1.72769,1.86662,-0.0883833,-0.0549928,0.567216,0.622208,-0.0735273,-0.0762488,0.960765,1.03701,-0.0747002,-0.108451,1.34337,1.45182
433,0.192524,1.1979,7.41999,6.22208,0.192887,0.360047,2.22667,1.86662,0.19078,0.712228,4.44548,3.73325,-0.074606,-0.139261,1.72736,1.86662,-0.0886851,-0.0551806,0.567028,0.622208,-0.0737069,-0.0764351,0.960579,1.03701,-0.0748754,-0.108705,1.34311,1.45182
434,0.193076,1.20134,7.42342,6.22208,0.193425,0.361052,2.22768,1.86662,0.191284,0.714112,4.44736,3.73325,-0.0748808,-0.139774,1.72685,1.86662,-0.0887763,-0.0552374,0.566971,0.622208,-0.0739672,-0.076705,0.960309,1.03701,-0.0750936,-0.109022,1.3428,1.45182
435,0.193625,1.20475,7.42683,6.22208,0.193958,0.362047,2.22867,1.86662,0.191808,0.716066,4.44932,3.73325,-0.0750014,-0.139999,1.72663,1.86662,-0.0890884,-0.0554315,0.566777,0.622208,-0.0741204,-0.0768638,0.96015,1.03701,-0.0752775,-0.109289,1.34253,1.45182
436,0.194176,1.20818,7.43026,6.22208,0.194487,0.363034,2.22966,1.86662,0.192309,0.717937,4.45119,3.73325,-0.0751822,-0.140337,1.72629,1.86662,-0.0892318,-0.0555208,0.566688,0.622208,-0.0742593,-0.0770079,0.960006,1.03701,-0.0754898,-0.109598,1.34222,1.45182
437,0.194719,1.21156,7.43364,6.22208,0.195037,0.36406,2.23068,1.86662,0.192779,0.719692,4.45294,3.73325,-0.0753576,-0.140664,1.72596,1.86662,-0.0894679,-0.0556677,0.566541,0.622208,-0.0744961,-0.0772535,0.95976,1.03701,-0.0756444,-0.109822,1.342,1.45182
438,0.195303,1.21519,7.43727,6.22208,0.195605,0.365121,2.23175,1.86662,0.193326,0.721733,4.45498,3.73325,-0.0755492,-0.141022,1.7256,1.86662,-0.089587,-0.0557418,0.566467,0.622208,-0.0746497,-0.0774127,0.959601,1.03701,-0.0758089,-0.110061,1.34176,1.45182
439,0.195835,1.2185,7.44058,6.22208,0.196166,0.366168,2.23279,1.86662,0.193857,0.723715,4.45696,3.73325,-0.0757075,-0.141317,1.72531,1.86662,-0.0898142,-0.0558831,0.566325,0.622208,-0.0748245,-0.0775941,0.95942,1.03701,-0.0760162,-0.110362,1.34146,1.45182
440,0.196398,1.222,7.44409,6.22208,0.196699,0.367163,2.23379,1.86662,0.194333,0.725493,4.45874,3.73325,-0.0759323,-0.141737,1.72489,1.86662,-0.0899228,-0.0559507,0.566258,0.622208,-0.0750168,-0.0777935,0.95922,1.03701,-0.0762273,-0.110668,1.34115,1.45182
441,0.196952,1.22545,7.44753,6.22208,0.197187,0.368075,2.2347,1.86662,0.194829,0.727346,4.4606,3.73325,-0.0761484,-0.142141,1.72448,1.86662,-0.0902151,-0.0561326,0.566076,0.622208,-0.0752705,-0.0780566,0.958957,1.03701,-0.0763757,-0.110884,1.34094,1.45182
442,0.197496,1.22883,7.45092,6.22208,0.197753,0.36913,2.23575,1.86662,0.195336,0.72924,4.46249,3.73325,-0.0762716,-0.14237,1.72425,1.86662,-0.0903344,-0.0562068,0.566002,0.622208,-0.0754774,-0.0782711,0.958743,1.03701,-0.0765817,-0.111183,1.34064,1.45182
443,0.198039,1.23221,7.4543,6.22208,0.19829,0.370134,2.23676,1.86662,0.195833,0.731095,4.46434,3.73325,-0.0765063,-0.142809,1.72382,1.86662,-0.0905657,-0.0563507,0.565858,0.622208,-0.0756695,-0.0784703,0.958543,1.03701,-0.0767935,-0.11149,1.34033,1.45182
444,0.19861,1.23577,7.45785,6.22208,0.198805,0.371094,2.23772,1.86662,0.196347,0.733014,4.46626,3.73325,-0.0766109,-0.143004,1.72362,1.86662,-0.0906481,-0.056402,0.565806,0.622208,-0.0757815,-0.0785865,0.958427,1.03701,-0.0769463,-0.111712,1.34011,1.45182
445,0.199146,1.2391,7.46118,6.22208,0.199291,0.372001,2.23863,1.86662,0.196831,0.734818,4.46807,3.73325,-0.0768046,-0.143365,1.72326,1.86662,-0.0909187,-0.0565703,0.565638,0.622208,-0.0760139,-0.0788275,0.958186,1.03701,-0.0771872,-0.112062,1.33976,1.45182
446,0.199689,1.24248,7.46457,6.22208,0.199827,0.373001,2.23963,1.86662,0.197319,0.736642,4.46989,3.73325,-0.0769397,-0.143617,1.72301,1.86662,-0.0910769,-0.0566688,0.56554,0.622208,-0.0761838,-0.0790037,0.95801,1.03701,-0.0773965,-0.112366,1.33945,1.45182
447,0.20026,1.24603,7.46812,6.22208,0.200391,0.374054,2.24068,1.86662,0.197822,0.738521,4.47177,3.73325,-0.0771711,-0.144049,1.72258,1.86662,-0.0912689,-0.0567883,0.56542,0.622208,-0.0764052,-0.0792333,0.95778,1.03701,-0.0775942,-0.112653,1.33917,1.45182
448,0.200846,1.24968,7.47176,6.22208,0.200943,0.375085,2.24171,1.86662,0.198354,0.740504,4.47375,3.73325,-0.0772961,-0.144283,1.72234,1.86662,-0.0914785,-0.0569187,0.56529,0.622208,-0.0765897,-0.0794246,0.957589,1.03701,-0.0777834,-0.112927,1.33889,1.45182
449,0.201401,1.25313,7.47522,6.22208,0.201544,0.376208,2.24283,1.86662,0.198852,0.742365,4.47561,3.73325,-0.0775175,-0.144696,1.72193,1.86662,-0.0916478,-0.057024,0.565184,0.622208,-0.0767464,-0.0795871,0.957427,1.03701,-0.0780087,-0.113254,1.33856,1.45182
450,0.201953,1.25657,7.47865,6.22208,0.202035,0.377124,2.24375,1.86662,0.199349,0.744221,4.47747,3.73325,-0.0776758,-0.144992,1.72163,1.86662,-0.0917801,-0.0571063,0.565102,0.622208,-0.0769177,-0.0797647,0.957249,1.03701,-0.0781591,-0.113473,1.33835,1.45182
451,0.20252,1.2601,7.48218,6.22208,0.202527,0.378041,2.24467,1.86662,0.19986,0.746126,4.47938,3.73325,-0.077884,-0.14538,1.72124,1.86662,-0.0919459,-0.0572095,0.564999,0.622208,-0.0771294,-0.0799842,0.957029,1.03701,-0.0783911,-0.11381,1.33801,1.45182
452,0.203068,1.26351,7.48559,6.22208,0.203044,0.379007,2.24563,1.86662,0.200352,0.747966,4.48122,3.73325,-0.0780192,-0.145633,1.72099,1.86662,-0.0920913,-0.0573,0.564908,0.622208,-0.0772458,-0.080105,0.956909,1.03701,-0.0786425,-0.114175,1.33764,1.45182
453,0.203598,1.2668,7.48888,6.22208,0.20352,0.379896,2.24652,1.86662,0.20079,0.749599,4.48285,3.73325,-0.0781512,-0.145879,1.72075,1.86662,-0.0921812,-0.0573559,0.564852,0.622208,-0.0774399,-0.0803062,0.956707,1.03701,-0.0788582,-0.114488,1.33733,1.45182
454,0.204221,1.27068,7.49276,6.22208,0.20417,0.381108,2.24773,1.86662,0.201347,0.751678,4.48493,3.73325,-0.0783391,-0.14623,1.7204,1.86662,-0.0923491,-0.0574604,0.564748,0.622208,-0.0776013,-0.0804736,0.95654,1.03701,-0.0790203,-0.114723,1.3371,1.45182
455,0.204766,1.27407,7.49615,6.22208,0.204682,0.382065,2.24869,1.86662,0.20186,0.753594,4.48684,3.73325,-0.078547,-0.146618,1.72001,1.86662,-0.092627,-0.0576333,0.564575,0.622208,-0.0777755,-0.0806543,0.956359,1.03701,-0.0792738,-0.115091,1.33673,1.45182
456,0.205344,1.27767,7.49975,6.22208,0.205229,0.383086,2.24971,1.86662,0.202365,0.755479,4.48873,3.73325,-0.0787147,-0.146931,1.71969,1.86662,-0.0926115,-0.0576236,0.564585,0.622208,-0.077947,-0.0808321,0.956182,1.03701,-0.079441,-0.115334,1.33649,1.45182
457,0.205884,1.28103,7.50311,6.22208,0.205712,0.383987,2.25061,1.86662,0.202822,0.757185,4.49044,3.73325,-0.0788983,-0.147273,1.71935,1.86662,-0.0929453,-0.0578313,0.564377,0.622208,-0.0782237,-0.0811191,0.955895,1.03701,-0.0797017,-0.115712,1.33611,1.45182
458,0.206464,1.28463,7.50672,6.22208,0.20623,0.384953,2.25158,1.86662,0.203272,0.758865,4.49211,3.73325,-0.0790314,-0.147522,1.7191,1.86662,-0.0930028,-0.0578671,0.564341,0.622208,-0.0783202,-0.0812192,0.955795,1.03701,-0.0798608,-0.115943,1.33588,1.45182
459,0.207009,1.28802,7.51011,6.22208,0.206685,0.385803,2.25243,1.86662,0.203727,0.760566,4.49381,3.73325,-0.079262,-0.147952,1.71867,1.86662,-0.0932974,-0.0580504,0.564158,0.622208,-0.0785713,-0.0814795,0.955534,1.03701,-0.080114,-0.116311,1.33551,1.45182
460,0.207584,1.29161,7.51369,6.22208,0.207244,0.386847,2.25347,1.86662,0.204234,0.762455,4.4957,3.73325,-0.0793733,-0.14816,1.71846,1.86662,-0.0933846,-0.0581047,0.564104,0.622208,-0.0786383,-0.081549,0.955465,1.03701,-0.0803382,-0.116637,1.33518,1.45182
461,0.208143,1.29508,7.51716,6.22208,0.20777,0.387828,2.25445,1.86662,0.204709,0.76423,4.49748,3.73325,-0.0795946,-0.148573,1.71805,1.86662,-0.0935794,-0.0582259,0.563982,0.622208,-0.0789327,-0.0818543,0.955159,1.03701,-0.080525,-0.116908,1.33491,1.45182
462,0.208727,1.29871,7.5208,6.22208,0.208192,0.388617,2.25524,1.86662,0.20521,0.766101,4.49935,3.73325,-0.0797553,-0.148873,1.71775,1.86662,-0.0937398,-0.0583257,0.563883,0.622208,-0.079024,-0.081949,0.955065,1.03701,-0.0807569,-0.117244,1.33457,1.45182
463,0.209298,1.30227,7.52435,6.22208,0.208769,0.389693,2.25632,1.86662,0.205686,0.767877,4.50113,3.73325,-0.0799328,-0.149204,1.71742,1.86662,-0.0939961,-0.0584852,0.563723,0.622208,-0.0792042,-0.0821358,0.954878,1.03701,-0.0808882,-0.117435,1.33438,1.45182
464,0.209857,1.30575,7.52783,6.22208,0.209223,0.390541,2.25717,1.86662,0.206162,0.769653,4.5029,3.73325,-0.0801295,-0.149572,1.71705,1.86662,-0.0941521,-0.0585822,0.563626,0.622208,-0.0793548,-0.082292,0.954722,1.03701,-0.0811356,-0.117794,1.33402,1.45182
465,0.210407,1.30917,7.53125,6.22208,0.209726,0.39148,2.25811,1.86662,0.2066,0.771288,4.50454,3.73325,-0.0803012,-0.149892,1.71673,1.86662,-0.0942631,-0.0586513,0.563557,0.622208,-0.0796467,-0.0825947,0.954419,1.03701,-0.0813037,-0.118038,1.33378,1.45182
466,0.211004,1.31288,7.53497,6.22208,0.210276,0.392507,2.25913,1.86662,0.207107,0.773181,4.50643,3.73325,-0.0805202,-0.150301,1.71632,1.86662,-0.0945103,-0.0588051,0.563403,0.622208,-0.079733,-0.0826842,0.954329,1.03701,-0.0815422,-0.118385,1.33343,1.45182
467,0.211559,1.31634,7.53842,6.22208,0.210766,0.39342,2.26004,1.86662,0.207568,0.774902,4.50815,3.73325,-0.0806998,-0.150636,1.71599,1.86662,-0.0946542,-0.0588946,0.563314,0.622208,-0.0799738,-0.0829339,0.95408,1.03701,-0.0817398,-0.118671,1.33315,1.45182
468,0.212148,1.32,7.54209,6.22208,0.211284,0.394389,2.26101,1.86662,0.208067,0.776765,4.51002,3.73325,-0.0808295,-0.150878,1.71575,1.86662,-0.0948186,-0.0589969,0.563211,0.622208,-0.0801577,-0.0831246,0.953889,1.03701,-0.0819075,-0.118915,1.3329,1.45182
469,0.212717,1.32354,7.54562,6.22208,0.21181,0.39537,2.26199,1.86662,0.208536,0.778518,4.51177,3.73325,-0.081049,-0.151288,1.71534,1.86662,-0.0949275,-0.0590647,0.563144,0.622208,-0.0802614,-0.0832321,0.953782,1.03701,-0.0820475,-0.119118,1.3327,1.45182
470,0.213301,1.32718,7.54926,6.22208,0.212254,0.396198,2.26282,1.86662,0.208975,0.780155,4.51341,3.73325,-0.0812415,-0.151647,1.71498,1.86662,-0.0951399,-0.0591969,0.563011,0.622208,-0.0804552,-0.0834331,0.953581,1.03701,-0.0822668,-0.119437,1.33238,1.45182
471,0.213874,1.33074,7.55282,6.22208,0.212747,0.397119,2.26374,1.86662,0.209432,0.781861,4.51511,3.73325,-0.0813481,-0.151846,1.71478,1.86662,-0.0952925,-0.0592918,0.562917,0.622208,-0.0805922,-0.0835752,0.953438,1.03701,-0.0823784,-0.119599,1.33222,1.45182
472,0.214433,1.33422,7.5563,6.22208,0.213204,0.397972,2.2646,1.86662,0.209872,0.783506,4.51676,3.73325,-0.081594,-0.152305,1.71432,1.86662,-0.095446,-0.0593873,0.562821,0.622208,-0.0807947,-0.0837852,0.953228,1.03701,-0.0826086,-0.119933,1.33189,1.45182
473,0.215038,1.33798,7.56007,6.22208,0.213755,0.399001,2.26563,1.86662,0.210361,0.78533,4.51858,3.73325,-0.0817192,-0.152539,1.71409,1.86662,-0.095672,-0.0595279,0.56268,0.622208,-0.0809277,-0.0839232,0.953091,1.03701,-0.0827436,-0.120129,1.33169,1.45182
474,0.215597,1.34146,7.56355,6.22208,0.214232,0.39989,2.26651,1.86662,0.210787,0.786921,4.52017,3.73325,-0.0819055,-0.152887,1.71374,1.86662,-0.0957229,-0.0595596,0.562649,0.622208,-0.0810805,-0.0840816,0.952932,1.03701,-0.0829102,-0.120371,1.33145,1.45182
475,0.216187,1.34513,7.56722,6.22208,0.214652,0.400674,2.2673,1.86662,0.21122,0.788537,4.52179,3.73325,-0.0820479,-0.153153,1.71347,1.86662,-0.0959331,-0.0596904,0.562518,0.622208,-0.0812769,-0.0842853,0.952728,1.03701,-0.0830864,-0.120626,1.33119,1.45182
476,0.216755,1.34867,7.57075,6.22208,0.215125,0.401557,2.26818,1.86662,0.211658,0.790173,4.52342,3.73325,-0.0821847,-0.153408,1.71322,1.86662,-0.0960475,-0.0597616,0.562447,0.622208,-0.0813785,-0.0843906,0.952623,1.03701,-0.0832378,-0.120846,1.33097,1.45182
477,0.217343,1.35233,7.57441,6.22208,0.215588,0.402421,2.26905,1.86662,0.212108,0.791852,4.5251,3.73325,-0.0824129,-0.153834,1.71279,1.86662,-0.0962473,-0.0598859,0.562322,0.622208,-0.081473,-0.0844887,0.952525,1.03701,-0.0833956,-0.121075,1.33074,1.45182
478,0.217923,1.35593,7.57802,6.22208,0.215958,0.403113,2.26974,1.86662,0.212563,0.79355,4.5268,3.73325,-0.0824577,-0.153918,1.71271,1.86662,-0.0962793,-0.0599058,0.562303,0.622208,-0.0817022,-0.0847263,0.952287,1.03701,-0.083602,-0.121375,1.33044,1.45182
479,0.218499,1.35952,7.5816,6.22208,0.216425,0.403983,2.27061,1.86662,0.212949,0.794993,4.52824,3.73325,-0.0826894,-0.15435,1.71227,1.86662,-0.0964387,-0.0600049,0.562203,0.622208,-0.0818547,-0.0848845,0.952129,1.03701,-0.08372,-0.121546,1.33027,1.45182
480,0.219083,1.36315,7.58524,6.22208,0.216893,0.404857,2.27148,1.86662,0.213341,0.796454,4.5297,3.73325,-0.0827948,-0.154547,1.71208,1.86662,-0.0966163,-0.0601155,0.562093,0.622208,-0.0819148,-0.0849468,0.952067,1.03701,-0.0838736,-0.121769,1.33005,1.45182
481,0.219666,1.36678,7.58886,6.22208,0.217342,0.405695,2.27232,1.86662,0.213784,0.798108,4.53136,3.73325,-0.0829243,-0.154789,1.71184,1.86662,-0.0967232,-0.060182,0.562026,0.622208,-0.0821223,-0.085162,0.951852,1.03701,-0.0840321,-0.121999,1.32982,1.45182
482,0.220253,1.37043,7.59252,6.22208,0.217779,0.406511,2.27314,1.86662,0.214202,0.799668,4.53292,3.73325,-0.083092,-0.155102,1.71152,1.86662,-0.0969253,-0.0603077,0.561901,0.622208,-0.0822465,-0.0852907,0.951723,1.03701,-0.0841604,-0.122186,1.32963,1.45182
483,0.220825,1.37399,7.59607,6.22208,0.218174,0.407248,2.27387,1.86662,0.214611,0.801197,4.53445,3.73325,-0.0832103,-0.155322,1.7113,1.86662,-0.0970498,-0.0603852,0.561823,0.622208,-0.0823457,-0.0853937,0.95162,1.03701,-0.0843153,-0.122411,1.32941,1.45182
484,0.221413,1.37765,7.59973,6.22208,0.218564,0.407977,2.2746,1.86662,0.214971,0.802539,4.53579,3.73325,-0.0833439,-0.155572,1.71105,1.86662,-0.0972523,-0.0605112,0.561697,0.622208,-0.0824967,-0.0855502,0.951464,1.03701,-0.084443,-0.122596,1.32922,1.45182
485,0.222025,1.38146,7.60354,6.22208,0.218945,0.408688,2.27531,1.86662,0.215398,0.804135,4.53738,3.73325,-0.0834848,-0.155835,1.71079,1.86662,-0.0973781,-0.0605895,0.561619,0.622208,-0.0826562,-0.0857156,0.951298,1.03701,-0.084624,-0.122859,1.32896,1.45182
486,0.222595,1.385,7.60708,6.22208,0.219331,0.409408,2.27603,1.86662,0.215767,0.805512,4.53876,3.73325,-0.0836632,-0.156168,1.71046,1.86662,-0.0974768,-0.0606509,0.561557,0.622208,-0.0827232,-0.0857851,0.951229,1.03701,-0.0847015,-0.122971,1.32885,1.45182
487,0.223154,1.38848,7.61056,6.22208,0.219703,0.410103,2.27673,1.86662,0.216082,0.806689,4.53994,3.73325,-0.0836975,-0.156232,1.71039,1.86662,-0.0975818,-0.0607162,0.561492,0.622208,-0.0828565,-0.0859233,0.95109,1.03701,-0.0848289,-0.123156,1.32866,1.45182
488,0.223794,1.39247,7.61455,6.22208,0.22015,0.410937,2.27756,1.86662,0.216548,0.808429,4.54168,3.73325,-0.0838226,-0.156465,1.71016,1.86662,-0.0977661,-0.0608309,0.561377,0.622208,-0.0829605,-0.0860312,0.950982,1.03701,-0.0849956,-0.123398,1.32842,1.45182
489,0.224461,1.39661,7.6187,6.22208,0.220635,0.411843,2.27847,1.86662,0.216996,0.8101,4.54335,3.73325,-0.0839987,-0.156794,1.70983,1.86662,-0.0978623,-0.0608907,0.561318,0.622208,-0.0831428,-0.0862203,0.950793,1.03701,-0.085082,-0.123524,1.3283,1.45182
490,0.224997,1.39995,7.62203,6.22208,0.220865,0.412273,2.2789,1.86662,0.217241,0.811015,4.54426,3.73325,-0.0841362,-0.157051,1.70957,1.86662,-0.097958,-0.0609503,0.561258,0.622208,-0.083214,-0.0862941,0.95072,1.03701,-0.0852478,-0.123764,1.32805,1.45182
491,0.225576,1.40355,7.62564,6.22208,0.221238,0.412969,2.27959,1.86662,0.217607,0.812383,4.54563,3.73325,-0.0841555,-0.157087,1.70954,1.86662,-0.0980312,-0.0609959,0.561212,0.622208,-0.0833526,-0.0864378,0.950576,1.03701,-0.0853267,-0.123879,1.32794,1.45182
492,0.22616,1.40719,7.62927,6.22208,0.221569,0.413586,2.28021,1.86662,0.217951,0.813667,4.54692,3.73325,-0.0843537,-0.157457,1.70917,1.86662,-0.0983528,-0.0611959,0.561012,0.622208,-0.0834745,-0.0865642,0.95045,1.03701,-0.085508,-0.124142,1.32768,1.45182
493,0.226742,1.41081,7.63289,6.22208,0.221869,0.414147,2.28077,1.86662,0.21827,0.814855,4.54811,3.73325,-0.0844533,-0.157643,1.70898,1.86662,-0.0982844,-0.0611534,0.561055,0.622208,-0.0835384,-0.0866304,0.950383,1.03701,-0.0856759,-0.124386,1.32743,1.45182
494,0.227369,1.41471,7.63679,6.22208,0.222219,0.414799,2.28142,1.86662,0.218577,0.816004,4.54925,3.73325,-0.0845522,-0.157827,1.7088,1.86662,-0.0984518,-0.0612575,0.560951,0.622208,-0.0836166,-0.0867116,0.950302,1.03701,-0.0857402,-0.124479,1.32734,1.45182
495,0.227959,1.41838,7.64046,6.22208,0.222574,0.415462,2.28209,1.86662,0.218895,0.817189,4.55044,3.73325,-0.0846619,-0.158032,1.70859,1.86662,-0.0985453,-0.0613157,0.560893,0.622208,-0.0837227,-0.0868216,0.950192,1.03701,-0.0858378,-0.124621,1.3272,1.45182
496,0.228569,1.42217,7.64426,6.22208,0.222868,0.416011,2.28263,1.86662,0.219195,0.818308,4.55156,3.73325,-0.0848347,-0.158355,1.70827,1.86662,-0.0987368,-0.0614349,0.560773,0.622208,-0.0838632,-0.0869673,0.950046,1.03701,-0.0859609,-0.1248,1.32702,1.45182
497,0.229158,1.42584,7.64792,6.22208,0.223189,0.416611,2.28324,1.86662,0.219492,0.81942,4.55267,3.73325,-0.084848,-0.158379,1.70825,1.86662,-0.0988843,-0.0615266,0.560682,0.622208,-0.0839437,-0.0870508,0.949963,1.03701,-0.0860629,-0.124948,1.32687,1.45182
498,0.22974,1.42946,7.65154,6.22208,0.223395,0.416994,2.28362,1.86662,0.21974,0.820346,4.5536,3.73325,-0.0849282,-0.158529,1.7081,1.86662,-0.0989457,-0.0615648,0.560643,0.622208,-0.08401,-0.0871196,0.949894,1.03701,-0.0861359,-0.125054,1.32677,1.45182
499,0.230455,1.43391,7.65599,6.22208,0.223814,0.417776,2.2844,1.86662,0.220162,0.82192,4.55517,3.73325,-0.0850661,-0.158787,1.70784,1.86662,-0.0990382,-0.0616224,0.560586,0.622208,-0.0841672,-0.0872826,0.949731,1.03701,-0.0862339,-0.125196,1.32662,1.45182
500,0.230957,1.43704,7.65912,6.22208,0.223963,0.418054,2.28468,1.86662,0.220255,0.822265,4.55552,3.73325,-0.0851258,-0.158898,1.70773,1.86662,-0.0991331,-0.0616814,0.560527,0.622208,-0.0842322,-0.08735,0.949664,1.03701,-0.0863599,-0.125379,1.32644,1.45182
501,0.231588,1.44096,7.66304,6.22208,0.224276,0.418639,2.28526,1.86662,0.22056,0.823405,4.55665,3.73325,-0.0852201,-0.159074,1.70755,1.86662,-0.0992736,-0.0617689,0.560439,0.622208,-0.0843956,-0.0875194,0.949494,1.03701,-0.0864383,-0.125493,1.32633,1.45182
502,0.232183,1.44466,7.66675,6.22208,0.224428,0.418923,2.28555,1.86662,0.220793,0.824276,4.55753,3.73325,-0.0853024,-0.159228,1.7074,1.86662,-0.0994471,-0.0618768,0.560332,0.622208,-0.0844267,-0.0875516,0.949462,1.03701,-0.0865008,-0.125584,1.32624,1.45182
503,0.232828,1.44867,7.67075,6.22208,0.224635,0.419309,2.28593,1.86662,0.221022,0.825131,4.55838,3.73325,-0.0853824,-0.159377,1.70725,1.86662,-0.0994827,-0.061899,0.560309,0.622208,-0.0845072,-0.0876351,0.949379,1.03701,-0.086587,-0.125709,1.32611,1.45182
504,0.23346,1.45261,7.67469,6.22208,0.224898,0.419801,2.28643,1.86662,0.22126,0.826018,4.55927,3.73325,-0.085487,-0.159572,1.70705,1.86662,-0.0995184,-0.0619212,0.560287,0.622208,-0.0846331,-0.0877656,0.949248,1.03701,-0.0866865,-0.125853,1.32597,1.45182
505,0.234016,1.45607,7.67815,6.22208,0.225062,0.420106,2.28673,1.86662,0.221389,0.826502,4.55975,3.73325,-0.085523,-0.159639,1.70699,1.86662,-0.0996172,-0.0619827,0.560226,0.622208,-0.0846586,-0.0877922,0.949221,1.03701,-0.0867557,-0.125954,1.32587,1.45182
506,0.234687,1.46024,7.68233,6.22208,0.225277,0.420508,2.28713,1.86662,0.221628,0.827391,4.56064,3.73325,-0.0855537,-0.159697,1.70693,1.86662,-0.0995762,-0.0619572,0.560251,0.622208,-0.084709,-0.0878444,0.949169,1.03701,-0.0867907,-0.126004,1.32581,1.45182
507,0.23532,1.46418,7.68626,6.22208,0.22547,0.420867,2.28749,1.86662,0.221796,0.828022,4.56127,3.73325,-0.0856989,-0.159968,1.70666,1.86662,-0.0998218,-0.06211,0.560098,0.622208,-0.0847646,-0.0879021,0.949112,1.03701,-0.0869318,-0.126209,1.32561,1.45182
508,0.235941,1.46805,7.69013,6.22208,0.225618,0.421144,2.28777,1.86662,0.22197,0.828671,4.56192,3.73325,-0.0857174,-0.160002,1.70662,1.86662,-0.09985,-0.0621275,0.560081,0.622208,-0.0847705,-0.0879082,0.949105,1.03701,-0.0869563,-0.126245,1.32557,1.45182
509,0.236567,1.47194,7.69402,6.22208,0.225787,0.42146,2.28808,1.86662,0.222159,0.829375,4.56262,3.73325,-0.0857323,-0.16003,1.70659,1.86662,-0.0998953,-0.0621557,0.560053,0.622208,-0.0849259,-0.0880693,0.948944,1.03701,-0.0870158,-0.126331,1.32549,1.45182
510,0.237228,1.47605,7.69814,6.22208,0.225904,0.421678,2.2883,1.86662,0.222302,0.829909,4.56316,3.73325,-0.0858181,-0.16019,1.70643,1.86662,-0.0998718,-0.0621411,0.560067,0.622208,-0.0849855,-0.0881312,0.948883,1.03701,-0.0871197,-0.126482,1.32534,1.45182
511,0.237841,1.47987,7.70195,6.22208,0.226046,0.421942,2.28857,1.86662,0.222455,0.830479,4.56373,3.73325,-0.0858302,-0.160213,1.70641,1.86662,-0.0999812,-0.0622092,0.559999,0.622208,-0.0849905,-0.0881363,0.948877,1.03701,-0.0871119,-0.126471,1.32535,1.45182
