PlasticStrain,PlasticStress,YoungModulus
0.08919002,849.6999083,0
0.0896588,850.39363637,0
0.09001599,850.75009956,0
0.09050045,851.63434635,0
0.09092554,852.05673292,0
0.09138407,852.56678855,0
0.09183167,853.18551352,0
0.09225828,853.84552922,0
0.09271367,854.88417561,0
0.09313237,855.00787224,0
0.09357604,855.56576838,0
0.09403675,856.0796359,0
0.09447973,856.69660939,0
0.0949332,857.2048809,0
0.09537269,857.75309611,0
0.09580826,858.36474942,0
0.09625753,858.92945883,0
0.09669867,859.72412662,0
0.0971413,860.16549909,0
0.09761468,860.51523942,0
0.0980138,861.45255876,0
0.09847668,861.79377099,0
0.09894104,862.49216969,0
0.09937447,863.22354491,0
0.09985713,863.52331412,0
0.10032837,864.0507682,0
0.10073743,864.81413676,0
0.1012529,865.20245655,0
0.10164302,865.60090942,0
0.10213435,866.68241255,0
0.10258694,867.37394822,0
0.10303726,867.76624926,0
0.10349779,868.10806369,0
0.10397123,868.52086541,0
0.10443656,869.16528871,0
0.10487179,869.72418561,0
0.10531713,870.23256209,0
0.10577969,870.6368643,0
0.10625343,871.46927183,0
0.10672218,871.87957679,0
0.10721687,872.43238122,0
0.10768219,872.78030854,0
0.10814971,873.3098413,0
0.10858641,873.92491664,0
0.10906849,874.82731568,0
0.10953984,875.1216217,0
0.11003984,875.68104717,0
0.11049041,876.01735978,0
0.11092969,876.58392009,0
0.11143615,877.0298551,0
0.11191825,877.63478179,0
0.11238358,878.22529274,0
0.11286273,878.64796231,0
0.11331996,879.41246605,0
0.11385185,879.88231025,0
0.1143492,880.56276649,0
0.1147814,880.82453481,0
0.11527828,881.50527514,0
0.11580855,882.09543265,0
0.11630624,882.47606102,0
0.11673712,882.85799148,0
0.11723272,883.59950068,0
0.11772884,884.16069304,0
0.11822359,884.9553063,0
0.11875343,885.3053093,0
0.11918353,885.6272579,0
0.11971114,886.33882903,0
0.12017356,886.75052736,0
0.12073536,887.12972934,0
0.12122972,887.69155212,0
0.1216576,888.25508761,0
0.12221799,888.75510904,0
0.12274464,889.34676597,0
0.12320364,890.18216564,0
0.12373111,890.47143982,0
0.12422455,890.91281525,0
0.12475033,891.44421849,0
0.12527669,891.79378137,0
0.12580076,892.56788381,0
0.12629374,892.88798566,0
0.12681814,893.48030776,0
0.12731004,893.92180322,0
0.12783389,894.51431337,0
0.12832558,894.89504801,0
0.12891388,895.66839308,0
0.12940533,895.98826484,0
0.12992865,896.45928936,0
0.13045257,896.74746123,0
0.13097389,897.52330417,0
0.13152903,898.02383573,0
0.13201773,898.64862195,0
0.13254006,899.05881471,0
0.13309287,899.86497894,0
0.13364828,900.06001387,0
0.13423449,900.59006049,0
0.13475439,901.24485791,0
0.1352749,901.71610648,0
0.13586179,901.87847617,0
0.13641197,902.8695967,0
0.13696495,903.18631335,0
0.13745272,903.44393588,0
0.1380697,903.88055349,0
0.13861942,904.68831615,0
0.13916922,905.43501902,0
