Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
398.5;0.40562;0.13235;-0.024491;0.35924;0;0;0;0;0;0;0;0;0;0;0;0;0
399;0.40627;0.13317;-0.024423;0.35826;0;0;0;0;0;0;0;0;0;0;0;0;0
399.5;0.40721;0.134;-0.024536;0.3574;0;0;0;0;0;0;0;0;0;0;0;0;0
400;0.40809;0.13489;-0.024494;0.35636;0;0;0;0;0;0;0;0;0;0;0;0;0
400.5;0.40885;0.13575;-0.024367;0.35528;0;0;0;0;0;0;0;0;0;0;0;0;0
401;0.40978;0.1366;-0.024465;0.35417;0;0;0;0;0;0;0;0;0;0;0;0;0
401.5;0.41078;0.13759;-0.024617;0.35321;0;0;0;0;0;0;0;0;0;0;0;0;0
402;0.41178;0.13861;-0.024829;0.35193;0;0;0;0;0;0;0;0;0;0;0;0;0
402.5;0.41306;0.13993;-0.024927;0.35077;0;0;0;0;0;0;0;0;0;0;0;0;0
403;0.415;0.142;-0.024803;0.3495;0;0;0;0;0;0;0;0;0;0;0;0;0
