Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
396.5;0.37882;0.045536;-0.028127;0.39316;0;0;0;0;0;0;0;0;0;0;0;0;0
397;0.3795;0.04572;-0.028195;0.39316;0;0;0;0;0;0;0;0;0;0;0;0;0
397.5;0.38013;0.045894;-0.02826;0.39315;0;0;0;0;0;0;0;0;0;0;0;0;0
398;0.38077;0.046083;-0.028308;0.39315;0;0;0;0;0;0;0;0;0;0;0;0;0
398.5;0.38144;0.046236;-0.02844;0.39315;0;0;0;0;0;0;0;0;0;0;0;0;0
399;0.38199;0.046452;-0.028564;0.39314;0;0;0;0;0;0;0;0;0;0;0;0;0
399.5;0.38269;0.046581;-0.028631;0.39314;0;0;0;0;0;0;0;0;0;0;0;0;0
400;0.38358;0.046783;-0.028659;0.39313;0;0;0;0;0;0;0;0;0;0;0;0;0
400.5;0.38398;0.04692;-0.028784;0.39312;0;0;0;0;0;0;0;0;0;0;0;0;0
401;0.38457;0.047155;-0.028893;0.39311;0;0;0;0;0;0;0;0;0;0;0;0;0
401.5;0.38529;0.047351;-0.029023;0.39311;0;0;0;0;0;0;0;0;0;0;0;0;0
402;0.38581;0.047464;-0.029112;0.39309;0;0;0;0;0;0;0;0;0;0;0;0;0
402.5;0.38655;0.047614;-0.029202;0.39309;0;0;0;0;0;0;0;0;0;0;0;0;0
403;0.38715;0.047812;-0.029229;0.39307;0;0;0;0;0;0;0;0;0;0;0;0;0
403.5;0.38782;0.047976;-0.029344;0.39306;0;0;0;0;0;0;0;0;0;0;0;0;0
404;0.38839;0.048184;-0.029528;0.39305;0;0;0;0;0;0;0;0;0;0;0;0;0
404.5;0.38891;0.048342;-0.029528;0.39304;0;0;0;0;0;0;0;0;0;0;0;0;0
405;0.38958;0.048507;-0.029581;0.39304;0;0;0;0;0;0;0;0;0;0;0;0;0
405.5;0.39067;0.048703;-0.029623;0.39303;0;0;0;0;0;0;0;0;0;0;0;0;0
406;0.39081;0.048863;-0.02977;0.39302;0;0;0;0;0;0;0;0;0;0;0;0;0
406.5;0.39153;0.049065;-0.029868;0.39301;0;0;0;0;0;0;0;0;0;0;0;0;0
407;0.39253;0.049306;-0.029936;0.393;0;0;0;0;0;0;0;0;0;0;0;0;0
407.5;0.39329;0.049518;-0.030013;0.393;0;0;0;0;0;0;0;0;0;0;0;0;0
408;0.3934;0.049639;-0.030108;0.39299;0;0;0;0;0;0;0;0;0;0;0;0;0
408.5;0.39413;0.049874;-0.030133;0.39298;0;0;0;0;0;0;0;0;0;0;0;0;0
409;0.39484;0.05011;-0.030264;0.39297;0;0;0;0;0;0;0;0;0;0;0;0;0
409.5;0.39547;0.050225;-0.030342;0.39296;0;0;0;0;0;0;0;0;0;0;0;0;0
410;0.39599;0.050449;-0.030382;0.39295;0;0;0;0;0;0;0;0;0;0;0;0;0
410.5;0.39671;0.05065;-0.030477;0.39295;0;0;0;0;0;0;0;0;0;0;0;0;0
411;0.39745;0.050824;-0.030492;0.39294;0;0;0;0;0;0;0;0;0;0;0;0;0
411.5;0.39797;0.051008;-0.030592;0.39293;0;0;0;0;0;0;0;0;0;0;0;0;0
412;0.39844;0.051298;-0.030707;0.39292;0;0;0;0;0;0;0;0;0;0;0;0;0
412.5;0.39939;0.051504;-0.030785;0.39291;0;0;0;0;0;0;0;0;0;0;0;0;0
413;0.39999;0.051726;-0.030793;0.3929;0;0;0;0;0;0;0;0;0;0;0;0;0
413.5;0.4004;0.051886;-0.030877;0.3929;0;0;0;0;0;0;0;0;0;0;0;0;0
414;0.40073;0.052153;-0.030977;0.39289;0;0;0;0;0;0;0;0;0;0;0;0;0
414.5;0.40177;0.05246;-0.031032;0.39288;0;0;0;0;0;0;0;0;0;0;0;0;0
415;0.40242;0.052625;-0.031073;0.39287;0;0;0;0;0;0;0;0;0;0;0;0;0
415.5;0.40302;0.052851;-0.031189;0.39286;0;0;0;0;0;0;0;0;0;0;0;0;0
416;0.40371;0.053091;-0.031207;0.39285;0;0;0;0;0;0;0;0;0;0;0;0;0
416.5;0.40442;0.053289;-0.031257;0.39285;0;0;0;0;0;0;0;0;0;0;0;0;0
417;0.40514;0.053513;-0.031292;0.39284;0;0;0;0;0;0;0;0;0;0;0;0;0
417.5;0.40567;0.053802;-0.031404;0.39282;0;0;0;0;0;0;0;0;0;0;0;0;0
418;0.40641;0.054062;-0.031453;0.39281;0;0;0;0;0;0;0;0;0;0;0;0;0
418.5;0.40698;0.054295;-0.031543;0.3928;0;0;0;0;0;0;0;0;0;0;0;0;0
419;0.40783;0.054538;-0.031563;0.39279;0;0;0;0;0;0;0;0;0;0;0;0;0
419.5;0.40824;0.054781;-0.03164;0.39278;0;0;0;0;0;0;0;0;0;0;0;0;0
420;0.40897;0.055031;-0.031682;0.39276;0;0;0;0;0;0;0;0;0;0;0;0;0
420.5;0.40959;0.055285;-0.03174;0.39275;0;0;0;0;0;0;0;0;0;0;0;0;0
421;0.41021;0.055503;-0.03181;0.39274;0;0;0;0;0;0;0;0;0;0;0;0;0
421.5;0.41089;0.055734;-0.031807;0.39274;0;0;0;0;0;0;0;0;0;0;0;0;0
422;0.41146;0.055976;-0.03187;0.39273;0;0;0;0;0;0;0;0;0;0;0;0;0
422.5;0.41227;0.05625;-0.031932;0.39271;0;0;0;0;0;0;0;0;0;0;0;0;0
423;0.41293;0.056502;-0.031959;0.3927;0;0;0;0;0;0;0;0;0;0;0;0;0
423.5;0.4134;0.056708;-0.032064;0.39269;0;0;0;0;0;0;0;0;0;0;0;0;0
424;0.41412;0.057;-0.032136;0.39268;0;0;0;0;0;0;0;0;0;0;0;0;0
424.5;0.41535;0.057231;-0.032189;0.39268;0;0;0;0;0;0;0;0;0;0;0;0;0
425;0.41548;0.057413;-0.032323;0.39267;0;0;0;0;0;0;0;0;0;0;0;0;0
425.5;0.41619;0.057628;-0.032336;0.39265;0;0;0;0;0;0;0;0;0;0;0;0;0
426;0.4168;0.057893;-0.0325;0.39264;0;0;0;0;0;0;0;0;0;0;0;0;0
426.5;0.41712;0.058079;-0.032571;0.39263;0;0;0;0;0;0;0;0;0;0;0;0;0
427;0.41809;0.058362;-0.032671;0.39262;0;0;0;0;0;0;0;0;0;0;0;0;0
427.5;0.41876;0.058578;-0.03275;0.3926;0;0;0;0;0;0;0;0;0;0;0;0;0
428;0.41942;0.058813;-0.032825;0.39258;0;0;0;0;0;0;0;0;0;0;0;0;0
428.5;0.41994;0.058978;-0.032892;0.39256;0;0;0;0;0;0;0;0;0;0;0;0;0
429;0.42065;0.059221;-0.032986;0.39254;0;0;0;0;0;0;0;0;0;0;0;0;0
429.5;0.42127;0.059424;-0.033135;0.39252;0;0;0;0;0;0;0;0;0;0;0;0;0
430;0.42182;0.05964;-0.033154;0.39251;0;0;0;0;0;0;0;0;0;0;0;0;0
430.5;0.42264;0.059898;-0.033348;0.3925;0;0;0;0;0;0;0;0;0;0;0;0;0
431;0.42334;0.060155;-0.03338;0.39248;0;0;0;0;0;0;0;0;0;0;0;0;0
431.5;0.42403;0.060405;-0.033501;0.39247;0;0;0;0;0;0;0;0;0;0;0;0;0
432;0.42463;0.060597;-0.033553;0.39246;0;0;0;0;0;0;0;0;0;0;0;0;0
432.5;0.42529;0.060884;-0.033591;0.39245;0;0;0;0;0;0;0;0;0;0;0;0;0
433;0.42625;0.061123;-0.03376;0.39245;0;0;0;0;0;0;0;0;0;0;0;0;0
433.5;0.42657;0.06135;-0.033759;0.39244;0;0;0;0;0;0;0;0;0;0;0;0;0
434;0.42716;0.061612;-0.033849;0.39243;0;0;0;0;0;0;0;0;0;0;0;0;0
434.5;0.42779;0.061847;-0.033936;0.39242;0;0;0;0;0;0;0;0;0;0;0;0;0
435;0.42849;0.062079;-0.033986;0.39241;0;0;0;0;0;0;0;0;0;0;0;0;0
435.5;0.42916;0.062317;-0.034102;0.39239;0;0;0;0;0;0;0;0;0;0;0;0;0
436;0.42984;0.062522;-0.034183;0.39237;0;0;0;0;0;0;0;0;0;0;0;0;0
436.5;0.43045;0.062823;-0.034241;0.39235;0;0;0;0;0;0;0;0;0;0;0;0;0
437;0.43106;0.063084;-0.034362;0.39232;0;0;0;0;0;0;0;0;0;0;0;0;0
437.5;0.43179;0.063329;-0.034427;0.39229;0;0;0;0;0;0;0;0;0;0;0;0;0
438;0.43238;0.06362;-0.034466;0.39226;0;0;0;0;0;0;0;0;0;0;0;0;0
438.5;0.4336;0.063885;-0.034572;0.39224;0;0;0;0;0;0;0;0;0;0;0;0;0
439;0.43344;0.064119;-0.034703;0.39222;0;0;0;0;0;0;0;0;0;0;0;0;0
439.5;0.43438;0.064369;-0.034767;0.39219;0;0;0;0;0;0;0;0;0;0;0;0;0
440;0.43536;0.064639;-0.034897;0.39216;0;0;0;0;0;0;0;0;0;0;0;0;0
440.5;0.43537;0.064812;-0.034955;0.39215;0;0;0;0;0;0;0;0;0;0;0;0;0
441;0.4364;0.065088;-0.03505;0.39213;0;0;0;0;0;0;0;0;0;0;0;0;0
441.5;0.43701;0.065344;-0.035108;0.3921;0;0;0;0;0;0;0;0;0;0;0;0;0
442;0.4373;0.065573;-0.035214;0.39207;0;0;0;0;0;0;0;0;0;0;0;0;0
442.5;0.43828;0.065873;-0.035319;0.39205;0;0;0;0;0;0;0;0;0;0;0;0;0
443;0.43892;0.066137;-0.035429;0.39202;0;0;0;0;0;0;0;0;0;0;0;0;0
443.5;0.43968;0.066357;-0.035545;0.39199;0;0;0;0;0;0;0;0;0;0;0;0;0
444;0.44031;0.066681;-0.035716;0.39196;0;0;0;0;0;0;0;0;0;0;0;0;0
444.5;0.44053;0.066851;-0.035697;0.39194;0;0;0;0;0;0;0;0;0;0;0;0;0
445;0.44125;0.067099;-0.0359;0.39192;0;0;0;0;0;0;0;0;0;0;0;0;0
445.5;0.44225;0.067431;-0.035975;0.39189;0;0;0;0;0;0;0;0;0;0;0;0;0
446;0.44296;0.067693;-0.036026;0.39187;0;0;0;0;0;0;0;0;0;0;0;0;0
446.5;0.44327;0.06793;-0.036133;0.39184;0;0;0;0;0;0;0;0;0;0;0;0;0
447;0.44418;0.068199;-0.036234;0.39182;0;0;0;0;0;0;0;0;0;0;0;0;0
447.5;0.44464;0.068474;-0.036262;0.3918;0;0;0;0;0;0;0;0;0;0;0;0;0
448;0.44603;0.068781;-0.036376;0.39177;0;0;0;0;0;0;0;0;0;0;0;0;0
448.5;0.4467;0.06909;-0.036491;0.39173;0;0;0;0;0;0;0;0;0;0;0;0;0
449;0.44672;0.06935;-0.036597;0.3917;0;0;0;0;0;0;0;0;0;0;0;0;0
449.5;0.44749;0.069678;-0.03663;0.39166;0;0;0;0;0;0;0;0;0;0;0;0;0
450;0.4481;0.069949;-0.036691;0.39162;0;0;0;0;0;0;0;0;0;0;0;0;0
450.5;0.4488;0.070225;-0.036715;0.39159;0;0;0;0;0;0;0;0;0;0;0;0;0
451;0.4496;0.070586;-0.036836;0.39155;0;0;0;0;0;0;0;0;0;0;0;0;0
451.5;0.4502;0.070869;-0.036917;0.39151;0;0;0;0;0;0;0;0;0;0;0;0;0
452;0.45076;0.071225;-0.036896;0.39147;0;0;0;0;0;0;0;0;0;0;0;0;0
452.5;0.45154;0.071513;-0.037015;0.39143;0;0;0;0;0;0;0;0;0;0;0;0;0
453;0.45215;0.07183;-0.037148;0.39138;0;0;0;0;0;0;0;0;0;0;0;0;0
453.5;0.45284;0.072107;-0.037262;0.39134;0;0;0;0;0;0;0;0;0;0;0;0;0
454;0.45344;0.072408;-0.037324;0.39128;0;0;0;0;0;0;0;0;0;0;0;0;0
454.5;0.45419;0.072738;-0.037392;0.39123;0;0;0;0;0;0;0;0;0;0;0;0;0
455;0.45489;0.073023;-0.037496;0.39116;0;0;0;0;0;0;0;0;0;0;0;0;0
455.5;0.4557;0.073288;-0.037545;0.39108;0;0;0;0;0;0;0;0;0;0;0;0;0
456;0.45715;0.073624;-0.03767;0.39102;0;0;0;0;0;0;0;0;0;0;0;0;0
456.5;0.45717;0.073942;-0.037753;0.39094;0;0;0;0;0;0;0;0;0;0;0;0;0
457;0.45756;0.074206;-0.037805;0.39086;0;0;0;0;0;0;0;0;0;0;0;0;0
457.5;0.45825;0.074488;-0.037976;0.39078;0;0;0;0;0;0;0;0;0;0;0;0;0
458;0.45885;0.07477;-0.037984;0.39071;0;0;0;0;0;0;0;0;0;0;0;0;0
458.5;0.4598;0.075054;-0.038073;0.39063;0;0;0;0;0;0;0;0;0;0;0;0;0
459;0.46031;0.075335;-0.038148;0.39055;0;0;0;0;0;0;0;0;0;0;0;0;0
459.5;0.46099;0.0756;-0.038175;0.39047;0;0;0;0;0;0;0;0;0;0;0;0;0
460;0.46154;0.075942;-0.038232;0.3904;0;0;0;0;0;0;0;0;0;0;0;0;0
460.5;0.46222;0.076203;-0.038318;0.39031;0;0;0;0;0;0;0;0;0;0;0;0;0
461;0.46314;0.07654;-0.03843;0.39023;0;0;0;0;0;0;0;0;0;0;0;0;0
461.5;0.46375;0.076811;-0.038468;0.39016;0;0;0;0;0;0;0;0;0;0;0;0;0
462;0.46436;0.077172;-0.038549;0.39007;0;0;0;0;0;0;0;0;0;0;0;0;0
462.5;0.46524;0.077461;-0.038584;0.38997;0;0;0;0;0;0;0;0;0;0;0;0;0
463;0.46584;0.077781;-0.038671;0.38987;0;0;0;0;0;0;0;0;0;0;0;0;0
463.5;0.46643;0.07807;-0.038704;0.38978;0;0;0;0;0;0;0;0;0;0;0;0;0
464;0.46722;0.078446;-0.038792;0.38968;0;0;0;0;0;0;0;0;0;0;0;0;0
464.5;0.46773;0.078791;-0.038828;0.38958;0;0;0;0;0;0;0;0;0;0;0;0;0
465;0.46853;0.07905;-0.038908;0.38946;0;0;0;0;0;0;0;0;0;0;0;0;0
465.5;0.46917;0.079401;-0.038876;0.38935;0;0;0;0;0;0;0;0;0;0;0;0;0
466;0.4701;0.079759;-0.039003;0.38925;0;0;0;0;0;0;0;0;0;0;0;0;0
466.5;0.47078;0.080135;-0.039027;0.38913;0;0;0;0;0;0;0;0;0;0;0;0;0
467;0.47134;0.080425;-0.03904;0.38901;0;0;0;0;0;0;0;0;0;0;0;0;0
467.5;0.47224;0.080757;-0.03908;0.3889;0;0;0;0;0;0;0;0;0;0;0;0;0
468;0.4727;0.081142;-0.039082;0.38877;0;0;0;0;0;0;0;0;0;0;0;0;0
468.5;0.47338;0.0814;-0.039126;0.38865;0;0;0;0;0;0;0;0;0;0;0;0;0
469;0.4741;0.081748;-0.039225;0.38851;0;0;0;0;0;0;0;0;0;0;0;0;0
469.5;0.47477;0.082103;-0.03929;0.38837;0;0;0;0;0;0;0;0;0;0;0;0;0
470;0.47552;0.082423;-0.039315;0.38824;0;0;0;0;0;0;0;0;0;0;0;0;0
470.5;0.47624;0.082738;-0.039357;0.3881;0;0;0;0;0;0;0;0;0;0;0;0;0
471;0.47682;0.08314;-0.039499;0.38797;0;0;0;0;0;0;0;0;0;0;0;0;0
471.5;0.47754;0.08348;-0.039568;0.38781;0;0;0;0;0;0;0;0;0;0;0;0;0
472;0.47816;0.083895;-0.039593;0.38767;0;0;0;0;0;0;0;0;0;0;0;0;0
472.5;0.47889;0.084243;-0.039662;0.38751;0;0;0;0;0;0;0;0;0;0;0;0;0
473;0.47963;0.084686;-0.039811;0.38737;0;0;0;0;0;0;0;0;0;0;0;0;0
473.5;0.48017;0.085065;-0.039858;0.38719;0;0;0;0;0;0;0;0;0;0;0;0;0
474;0.48074;0.085497;-0.039866;0.38701;0;0;0;0;0;0;0;0;0;0;0;0;0
474.5;0.48159;0.085871;-0.039977;0.38686;0;0;0;0;0;0;0;0;0;0;0;0;0
475;0.48236;0.086322;-0.040082;0.38668;0;0;0;0;0;0;0;0;0;0;0;0;0
475.5;0.48265;0.086632;-0.0401;0.38649;0;0;0;0;0;0;0;0;0;0;0;0;0
476;0.48359;0.087046;-0.040136;0.38632;0;0;0;0;0;0;0;0;0;0;0;0;0
476.5;0.48433;0.087451;-0.040245;0.38612;0;0;0;0;0;0;0;0;0;0;0;0;0
477;0.48505;0.08785;-0.040311;0.38594;0;0;0;0;0;0;0;0;0;0;0;0;0
477.5;0.48576;0.088306;-0.040354;0.38574;0;0;0;0;0;0;0;0;0;0;0;0;0
478;0.48638;0.088644;-0.04032;0.38556;0;0;0;0;0;0;0;0;0;0;0;0;0
478.5;0.48701;0.089081;-0.040435;0.38537;0;0;0;0;0;0;0;0;0;0;0;0;0
479;0.48782;0.089432;-0.040593;0.38517;0;0;0;0;0;0;0;0;0;0;0;0;0
479.5;0.48833;0.089849;-0.040582;0.38497;0;0;0;0;0;0;0;0;0;0;0;0;0
480;0.48909;0.090245;-0.04063;0.38479;0;0;0;0;0;0;0;0;0;0;0;0;0
480.5;0.48977;0.090633;-0.040633;0.38459;0;0;0;0;0;0;0;0;0;0;0;0;0
481;0.49052;0.090972;-0.040643;0.38439;0;0;0;0;0;0;0;0;0;0;0;0;0
481.5;0.49105;0.091324;-0.040702;0.3842;0;0;0;0;0;0;0;0;0;0;0;0;0
482;0.49173;0.09167;-0.040795;0.38397;0;0;0;0;0;0;0;0;0;0;0;0;0
482.5;0.49248;0.091973;-0.040821;0.38378;0;0;0;0;0;0;0;0;0;0;0;0;0
483;0.4931;0.092305;-0.040823;0.38355;0;0;0;0;0;0;0;0;0;0;0;0;0
483.5;0.49403;0.092683;-0.040893;0.38332;0;0;0;0;0;0;0;0;0;0;0;0;0
484;0.49443;0.093026;-0.040922;0.3831;0;0;0;0;0;0;0;0;0;0;0;0;0
484.5;0.49508;0.093368;-0.040952;0.38287;0;0;0;0;0;0;0;0;0;0;0;0;0
485;0.49576;0.093716;-0.040934;0.38261;0;0;0;0;0;0;0;0;0;0;0;0;0
485.5;0.49651;0.094068;-0.041034;0.38241;0;0;0;0;0;0;0;0;0;0;0;0;0
486;0.49715;0.094395;-0.041109;0.38217;0;0;0;0;0;0;0;0;0;0;0;0;0
486.5;0.49787;0.09476;-0.041139;0.38192;0;0;0;0;0;0;0;0;0;0;0;0;0
487;0.49858;0.095159;-0.041119;0.38166;0;0;0;0;0;0;0;0;0;0;0;0;0
487.5;0.49908;0.095555;-0.041229;0.38144;0;0;0;0;0;0;0;0;0;0;0;0;0
488;0.49973;0.095998;-0.041244;0.3812;0;0;0;0;0;0;0;0;0;0;0;0;0
488.5;0.50039;0.096267;-0.041296;0.38095;0;0;0;0;0;0;0;0;0;0;0;0;0
489;0.50103;0.096699;-0.041413;0.38071;0;0;0;0;0;0;0;0;0;0;0;0;0
489.5;0.5018;0.097079;-0.041423;0.38046;0;0;0;0;0;0;0;0;0;0;0;0;0
490;0.50251;0.097509;-0.041409;0.38021;0;0;0;0;0;0;0;0;0;0;0;0;0
490.5;0.50324;0.097901;-0.041481;0.37996;0;0;0;0;0;0;0;0;0;0;0;0;0
491;0.50358;0.098282;-0.041487;0.3797;0;0;0;0;0;0;0;0;0;0;0;0;0
491.5;0.50457;0.098686;-0.041552;0.37943;0;0;0;0;0;0;0;0;0;0;0;0;0
492;0.50515;0.099102;-0.041634;0.37918;0;0;0;0;0;0;0;0;0;0;0;0;0
492.5;0.50563;0.099492;-0.04159;0.37892;0;0;0;0;0;0;0;0;0;0;0;0;0
493;0.50666;0.09992;-0.0417;0.37864;0;0;0;0;0;0;0;0;0;0;0;0;0
493.5;0.50672;0.10025;-0.041709;0.37838;0;0;0;0;0;0;0;0;0;0;0;0;0
494;0.50784;0.10069;-0.041722;0.37808;0;0;0;0;0;0;0;0;0;0;0;0;0
494.5;0.50803;0.10104;-0.041827;0.37781;0;0;0;0;0;0;0;0;0;0;0;0;0
495;0.50901;0.1014;-0.041794;0.37753;0;0;0;0;0;0;0;0;0;0;0;0;0
495.5;0.50993;0.10181;-0.041823;0.37723;0;0;0;0;0;0;0;0;0;0;0;0;0
496;0.50989;0.10214;-0.041887;0.37695;0;0;0;0;0;0;0;0;0;0;0;0;0
496.5;0.51111;0.10255;-0.041955;0.37666;0;0;0;0;0;0;0;0;0;0;0;0;0
497;0.51213;0.10288;-0.041919;0.37637;0;0;0;0;0;0;0;0;0;0;0;0;0
497.5;0.51237;0.10326;-0.041937;0.37607;0;0;0;0;0;0;0;0;0;0;0;0;0
498;0.51307;0.10364;-0.041928;0.37578;0;0;0;0;0;0;0;0;0;0;0;0;0
498.5;0.51377;0.10405;-0.042045;0.37547;0;0;0;0;0;0;0;0;0;0;0;0;0
499;0.51467;0.10445;-0.041983;0.37516;0;0;0;0;0;0;0;0;0;0;0;0;0
499.5;0.51525;0.10483;-0.042031;0.37485;0;0;0;0;0;0;0;0;0;0;0;0;0
500;0.51598;0.10513;-0.042035;0.37453;0;0;0;0;0;0;0;0;0;0;0;0;0
500.5;0.51645;0.10561;-0.042048;0.37425;0;0;0;0;0;0;0;0;0;0;0;0;0
501;0.51715;0.10602;-0.042081;0.37392;0;0;0;0;0;0;0;0;0;0;0;0;0
501.5;0.51779;0.10645;-0.042148;0.37361;0;0;0;0;0;0;0;0;0;0;0;0;0
502;0.51864;0.10686;-0.042086;0.37327;0;0;0;0;0;0;0;0;0;0;0;0;0
502.5;0.51931;0.10731;-0.042146;0.37293;0;0;0;0;0;0;0;0;0;0;0;0;0
503;0.51991;0.10777;-0.042136;0.37261;0;0;0;0;0;0;0;0;0;0;0;0;0
503.5;0.52056;0.10817;-0.042162;0.37225;0;0;0;0;0;0;0;0;0;0;0;0;0
504;0.52121;0.10859;-0.042159;0.3719;0;0;0;0;0;0;0;0;0;0;0;0;0
504.5;0.52192;0.109;-0.042139;0.37157;0;0;0;0;0;0;0;0;0;0;0;0;0
505;0.52263;0.10937;-0.042176;0.37124;0;0;0;0;0;0;0;0;0;0;0;0;0
505.5;0.52324;0.10979;-0.042178;0.37087;0;0;0;0;0;0;0;0;0;0;0;0;0
506;0.52389;0.1102;-0.042162;0.37053;0;0;0;0;0;0;0;0;0;0;0;0;0
506.5;0.52462;0.11061;-0.042113;0.37017;0;0;0;0;0;0;0;0;0;0;0;0;0
507;0.52525;0.11091;-0.0422;0.36982;0;0;0;0;0;0;0;0;0;0;0;0;0
507.5;0.52593;0.11122;-0.042178;0.36945;0;0;0;0;0;0;0;0;0;0;0;0;0
508;0.52674;0.11159;-0.042093;0.3691;0;0;0;0;0;0;0;0;0;0;0;0;0
508.5;0.52723;0.11199;-0.042112;0.36875;0;0;0;0;0;0;0;0;0;0;0;0;0
509;0.52881;0.11233;-0.042075;0.36835;0;0;0;0;0;0;0;0;0;0;0;0;0
509.5;0.52862;0.11262;-0.042041;0.36797;0;0;0;0;0;0;0;0;0;0;0;0;0
510;0.52941;0.11304;-0.042119;0.36757;0;0;0;0;0;0;0;0;0;0;0;0;0
510.5;0.53006;0.11338;-0.042075;0.36723;0;0;0;0;0;0;0;0;0;0;0;0;0
511;0.53055;0.1138;-0.042074;0.36682;0;0;0;0;0;0;0;0;0;0;0;0;0
511.5;0.53145;0.11426;-0.042029;0.36641;0;0;0;0;0;0;0;0;0;0;0;0;0
512;0.53212;0.11464;-0.042067;0.36602;0;0;0;0;0;0;0;0;0;0;0;0;0
512.5;0.53278;0.11514;-0.042004;0.3656;0;0;0;0;0;0;0;0;0;0;0;0;0
513;0.53343;0.11557;-0.042074;0.36518;0;0;0;0;0;0;0;0;0;0;0;0;0
513.5;0.53416;0.11602;-0.042089;0.36478;0;0;0;0;0;0;0;0;0;0;0;0;0
514;0.53567;0.1166;-0.04206;0.36437;0;0;0;0;0;0;0;0;0;0;0;0;0
514.5;0.53558;0.11688;-0.042027;0.36394;0;0;0;0;0;0;0;0;0;0;0;0;0
515;0.53629;0.11724;-0.042001;0.36353;0;0;0;0;0;0;0;0;0;0;0;0;0
515.5;0.53718;0.11764;-0.041974;0.36312;0;0;0;0;0;0;0;0;0;0;0;0;0
516;0.5376;0.11815;-0.041932;0.36266;0;0;0;0;0;0;0;0;0;0;0;0;0
516.5;0.53843;0.11862;-0.041959;0.36223;0;0;0;0;0;0;0;0;0;0;0;0;0
517;0.53903;0.11901;-0.041979;0.36175;0;0;0;0;0;0;0;0;0;0;0;0;0
517.5;0.54017;0.11953;-0.041947;0.36127;0;0;0;0;0;0;0;0;0;0;0;0;0
518;0.54049;0.11996;-0.041935;0.36081;0;0;0;0;0;0;0;0;0;0;0;0;0
518.5;0.54136;0.12044;-0.041945;0.36029;0;0;0;0;0;0;0;0;0;0;0;0;0
519;0.54207;0.12089;-0.041959;0.35977;0;0;0;0;0;0;0;0;0;0;0;0;0
519.5;0.54269;0.12128;-0.041965;0.35928;0;0;0;0;0;0;0;0;0;0;0;0;0
520;0.54341;0.12171;-0.041935;0.35879;0;0;0;0;0;0;0;0;0;0;0;0;0
520.5;0.54417;0.12214;-0.041836;0.3583;0;0;0;0;0;0;0;0;0;0;0;0;0
521;0.54485;0.12257;-0.041861;0.35774;0;0;0;0;0;0;0;0;0;0;0;0;0
521.5;0.54559;0.12301;-0.041842;0.3572;0;0;0;0;0;0;0;0;0;0;0;0;0
522;0.54629;0.12347;-0.041803;0.35669;0;0;0;0;0;0;0;0;0;0;0;0;0
522.5;0.54696;0.12387;-0.041783;0.35618;0;0;0;0;0;0;0;0;0;0;0;0;0
523;0.54751;0.12428;-0.041773;0.35561;0;0;0;0;0;0;0;0;0;0;0;0;0
523.5;0.54837;0.12469;-0.041716;0.35509;0;0;0;0;0;0;0;0;0;0;0;0;0
524;0.54914;0.12519;-0.041738;0.35451;0;0;0;0;0;0;0;0;0;0;0;0;0
524.5;0.54998;0.12562;-0.041655;0.35392;0;0;0;0;0;0;0;0;0;0;0;0;0
525;0.55064;0.12602;-0.041624;0.35336;0;0;0;0;0;0;0;0;0;0;0;0;0
525.5;0.55179;0.12647;-0.041617;0.35275;0;0;0;0;0;0;0;0;0;0;0;0;0
526;0.552;0.12681;-0.041666;0.35213;0;0;0;0;0;0;0;0;0;0;0;0;0
526.5;0.5526;0.12718;-0.041683;0.35159;0;0;0;0;0;0;0;0;0;0;0;0;0
527;0.55343;0.12759;-0.041604;0.35095;0;0;0;0;0;0;0;0;0;0;0;0;0
527.5;0.55403;0.128;-0.041639;0.3503;0;0;0;0;0;0;0;0;0;0;0;0;0
528;0.555;0.12837;-0.041573;0.34973;0;0;0;0;0;0;0;0;0;0;0;0;0
528.5;0.55566;0.12881;-0.041538;0.34898;0;0;0;0;0;0;0;0;0;0;0;0;0
529;0.55634;0.12914;-0.041529;0.34827;0;0;0;0;0;0;0;0;0;0;0;0;0
529.5;0.55711;0.12952;-0.041622;0.34767;0;0;0;0;0;0;0;0;0;0;0;0;0
530;0.55783;0.12993;-0.041582;0.34694;0;0;0;0;0;0;0;0;0;0;0;0;0
530.5;0.55862;0.13035;-0.041551;0.34621;0;0;0;0;0;0;0;0;0;0;0;0;0
531;0.55929;0.1308;-0.041593;0.34552;0;0;0;0;0;0;0;0;0;0;0;0;0
531.5;0.56009;0.13114;-0.041466;0.34481;0;0;0;0;0;0;0;0;0;0;0;0;0
532;0.56094;0.13156;-0.041503;0.34403;0;0;0;0;0;0;0;0;0;0;0;0;0
532.5;0.56155;0.13182;-0.041516;0.34328;0;0;0;0;0;0;0;0;0;0;0;0;0
533;0.56233;0.13226;-0.041521;0.34245;0;0;0;0;0;0;0;0;0;0;0;0;0
533.5;0.56324;0.13267;-0.041574;0.34157;0;0;0;0;0;0;0;0;0;0;0;0;0
534;0.56388;0.1332;-0.041444;0.3408;0;0;0;0;0;0;0;0;0;0;0;0;0
534.5;0.56444;0.13371;-0.041514;0.33977;0;0;0;0;0;0;0;0;0;0;0;0;0
