"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
413,0.188594,1.23916,7.80968,6.57052,0.239383,0.471861,2.44302,1.97116,0.210452,0.829669,4.77198,3.94231,-0.0916996,-0.180754,1.7904,1.97116,-0.0922662,-0.0606237,0.596428,0.657052,-0.0930672,-0.101917,0.99317,1.09509,-0.0932574,-0.142975,1.39015,1.53312
414,0.189276,1.24364,7.81416,6.57052,0.241037,0.475121,2.44628,1.97116,0.211497,0.833786,4.7761,3.94231,-0.0923328,-0.182002,1.78915,1.97116,-0.0928262,-0.0609916,0.59606,0.657052,-0.0938169,-0.102738,0.992349,1.09509,-0.0938953,-0.143953,1.38917,1.53312
415,0.189918,1.24786,7.81838,6.57052,0.242637,0.478275,2.44943,1.97116,0.212471,0.837629,4.77994,3.94231,-0.0930638,-0.183443,1.78771,1.97116,-0.09368,-0.0615526,0.595499,0.657052,-0.0945165,-0.103504,0.991583,1.09509,-0.0946791,-0.145155,1.38797,1.53312
416,0.190553,1.25203,7.82255,6.57052,0.244277,0.481509,2.45266,1.97116,0.21344,0.841447,4.78376,3.94231,-0.0937497,-0.184795,1.78636,1.97116,-0.0944895,-0.0620845,0.594967,0.657052,-0.0953616,-0.104429,0.990658,1.09509,-0.0954052,-0.146268,1.38685,1.53312
417,0.191191,1.25623,7.82675,6.57052,0.24599,0.484885,2.45604,1.97116,0.214427,0.845338,4.78765,3.94231,-0.0944841,-0.186243,1.78491,1.97116,-0.0949782,-0.0624056,0.594646,0.657052,-0.0961953,-0.105342,0.989745,1.09509,-0.0961336,-0.147384,1.38574,1.53312
418,0.191798,1.26021,7.83073,6.57052,0.247677,0.48821,2.45937,1.97116,0.215378,0.849089,4.7914,3.94231,-0.0952888,-0.187829,1.78333,1.97116,-0.0958541,-0.0629811,0.594071,0.657052,-0.0970993,-0.106332,0.988755,1.09509,-0.0968957,-0.148553,1.38457,1.53312
419,0.192469,1.26462,7.83514,6.57052,0.24945,0.491705,2.46286,1.97116,0.216418,0.853186,4.7955,3.94231,-0.0959433,-0.189119,1.78204,1.97116,-0.0965972,-0.0634694,0.593583,0.657052,-0.0979214,-0.107232,0.987854,1.09509,-0.0975769,-0.149597,1.38352,1.53312
420,0.193128,1.26895,7.83947,6.57052,0.251199,0.495152,2.46631,1.97116,0.217452,0.857265,4.79958,3.94231,-0.096695,-0.190601,1.78056,1.97116,-0.0974693,-0.0640424,0.59301,0.657052,-0.0988133,-0.108209,0.986878,1.09509,-0.0983362,-0.150761,1.38236,1.53312
421,0.193859,1.27376,7.84428,6.57052,0.25309,0.49888,2.47004,1.97116,0.218546,0.861577,4.80389,3.94231,-0.0974042,-0.191999,1.77916,1.97116,-0.0981201,-0.06447,0.592582,0.657052,-0.0996271,-0.1091,0.985986,1.09509,-0.0991362,-0.151988,1.38113,1.53312
422,0.194396,1.27728,7.8478,6.57052,0.254775,0.502202,2.47336,1.97116,0.219432,0.865069,4.80738,3.94231,-0.0981906,-0.193549,1.77761,1.97116,-0.0989952,-0.065045,0.592007,0.657052,-0.100517,-0.110075,0.985012,1.09509,-0.0999583,-0.153248,1.37987,1.53312
423,0.195026,1.28142,7.85194,6.57052,0.256544,0.505688,2.47684,1.97116,0.220433,0.869014,4.81133,3.94231,-0.0989485,-0.195043,1.77611,1.97116,-0.0996726,-0.0654901,0.591562,0.657052,-0.101434,-0.11108,0.984007,1.09509,-0.100836,-0.154594,1.37853,1.53312
424,0.195689,1.28578,7.8563,6.57052,0.258485,0.509515,2.48067,1.97116,0.221504,0.873237,4.81555,3.94231,-0.0997806,-0.196683,1.77447,1.97116,-0.10077,-0.0662112,0.590841,0.657052,-0.102432,-0.112172,0.982915,1.09509,-0.101711,-0.155936,1.37719,1.53312
425,0.196354,1.29015,7.86067,6.57052,0.260343,0.513177,2.48433,1.97116,0.222582,0.877487,4.8198,3.94231,-0.100572,-0.198243,1.77291,1.97116,-0.101387,-0.0666167,0.590435,0.657052,-0.103267,-0.113087,0.982,1.09509,-0.102521,-0.157178,1.37594,1.53312
426,0.196992,1.29434,7.86486,6.57052,0.262207,0.516851,2.48801,1.97116,0.22359,0.881462,4.82377,3.94231,-0.10137,-0.199817,1.77134,1.97116,-0.102251,-0.0671843,0.589868,0.657052,-0.104379,-0.114304,0.980783,1.09509,-0.10341,-0.15854,1.37458,1.53312
427,0.197631,1.29854,7.86906,6.57052,0.264099,0.52058,2.49173,1.97116,0.224633,0.885574,4.82789,3.94231,-0.102305,-0.201659,1.7695,1.97116,-0.10325,-0.0678405,0.589211,0.657052,-0.105427,-0.115452,0.979635,1.09509,-0.104386,-0.160037,1.37308,1.53312
428,0.198304,1.30296,7.87348,6.57052,0.266125,0.524573,2.49573,1.97116,0.225669,0.889656,4.83197,3.94231,-0.103174,-0.203373,1.76778,1.97116,-0.104258,-0.0685028,0.588549,0.657052,-0.106492,-0.116618,0.978469,1.09509,-0.105271,-0.161394,1.37173,1.53312
429,0.198946,1.30718,7.8777,6.57052,0.268083,0.528433,2.49959,1.97116,0.226727,0.893828,4.83614,3.94231,-0.104075,-0.205147,1.76601,1.97116,-0.10516,-0.0690955,0.587956,0.657052,-0.107494,-0.117716,0.977371,1.09509,-0.106201,-0.162818,1.3703,1.53312
430,0.199621,1.31162,7.88213,6.57052,0.27008,0.532369,2.50352,1.97116,0.227837,0.898203,4.84051,3.94231,-0.105009,-0.20699,1.76417,1.97116,-0.106228,-0.0697971,0.587255,0.657052,-0.108534,-0.118855,0.976232,1.09509,-0.10714,-0.164259,1.36886,1.53312
431,0.200281,1.31595,7.88647,6.57052,0.272077,0.536305,2.50746,1.97116,0.228916,0.902457,4.84477,3.94231,-0.105954,-0.208852,1.7623,1.97116,-0.107163,-0.0704115,0.58664,0.657052,-0.109583,-0.120003,0.975084,1.09509,-0.108126,-0.16577,1.36735,1.53312
432,0.200923,1.32017,7.89069,6.57052,0.274122,0.540338,2.51149,1.97116,0.230002,0.906741,4.84905,3.94231,-0.106877,-0.210672,1.76048,1.97116,-0.10843,-0.0712442,0.585808,0.657052,-0.110705,-0.121231,0.973855,1.09509,-0.109088,-0.167245,1.36588,1.53312
433,0.201584,1.32451,7.89503,6.57052,0.276171,0.544377,2.51553,1.97116,0.231049,0.910866,4.85318,3.94231,-0.10789,-0.212669,1.75849,1.97116,-0.10959,-0.0720063,0.585046,0.657052,-0.111874,-0.122512,0.972574,1.09509,-0.110235,-0.169003,1.36412,1.53312
434,0.202272,1.32903,7.89955,6.57052,0.278327,0.548626,2.51978,1.97116,0.232149,0.915205,4.85752,3.94231,-0.108941,-0.214739,1.75642,1.97116,-0.110833,-0.0728232,0.584229,0.657052,-0.112933,-0.123671,0.971415,1.09509,-0.111363,-0.170733,1.36239,1.53312
435,0.202899,1.33315,7.90367,6.57052,0.280359,0.552631,2.52379,1.97116,0.233204,0.919362,4.86167,3.94231,-0.110017,-0.21686,1.7543,1.97116,-0.112093,-0.0736511,0.583401,0.657052,-0.114108,-0.124958,0.970128,1.09509,-0.112441,-0.172386,1.36074,1.53312
436,0.203589,1.33769,7.90821,6.57052,0.282531,0.556912,2.52807,1.97116,0.234337,0.92383,4.86614,3.94231,-0.111044,-0.218886,1.75227,1.97116,-0.113216,-0.0743887,0.582663,0.657052,-0.115117,-0.126063,0.969024,1.09509,-0.113491,-0.173995,1.35913,1.53312
437,0.204228,1.34188,7.9124,6.57052,0.284638,0.561066,2.53222,1.97116,0.235431,0.928143,4.87045,3.94231,-0.112083,-0.220934,1.75022,1.97116,-0.114278,-0.0750863,0.581966,0.657052,-0.116115,-0.127156,0.96793,1.09509,-0.114483,-0.175516,1.35761,1.53312
438,0.204947,1.34661,7.91713,6.57052,0.286882,0.565489,2.53664,1.97116,0.236604,0.932767,4.87508,3.94231,-0.113168,-0.223073,1.74808,1.97116,-0.115579,-0.0759413,0.581111,0.657052,-0.117225,-0.128372,0.966715,1.09509,-0.115595,-0.177221,1.3559,1.53312
439,0.205596,1.35087,7.92139,6.57052,0.289047,0.569757,2.54091,1.97116,0.237678,0.936999,4.87931,3.94231,-0.114292,-0.225287,1.74587,1.97116,-0.11689,-0.076803,0.580249,0.657052,-0.118454,-0.129718,0.965369,1.09509,-0.116701,-0.178917,1.3542,1.53312
440,0.206449,1.35648,7.927,6.57052,0.291473,0.574538,2.54569,1.97116,0.238992,0.942183,4.88449,3.94231,-0.115488,-0.227645,1.74351,1.97116,-0.118029,-0.0775513,0.579501,0.657052,-0.119594,-0.130966,0.964121,1.09509,-0.11793,-0.180801,1.35232,1.53312
441,0.206976,1.35994,7.93046,6.57052,0.293537,0.578606,2.54976,1.97116,0.239965,0.946019,4.88833,3.94231,-0.116659,-0.229954,1.7412,1.97116,-0.119336,-0.0784097,0.578642,0.657052,-0.120874,-0.132368,0.962719,1.09509,-0.119153,-0.182676,1.35044,1.53312
442,0.207673,1.36452,7.93504,6.57052,0.29582,0.583107,2.55426,1.97116,0.241101,0.950494,4.89281,3.94231,-0.117809,-0.23222,1.73894,1.97116,-0.120455,-0.079145,0.577907,0.657052,-0.121988,-0.133588,0.961499,1.09509,-0.120313,-0.184455,1.34867,1.53312
443,0.208317,1.36875,7.93927,6.57052,0.298009,0.587423,2.55858,1.97116,0.24223,0.954946,4.89726,3.94231,-0.119079,-0.234724,1.73643,1.97116,-0.121681,-0.079951,0.577101,0.657052,-0.123317,-0.135043,0.960043,1.09509,-0.121438,-0.186179,1.34694,1.53312
444,0.209017,1.37335,7.94387,6.57052,0.300238,0.591815,2.56297,1.97116,0.243383,0.959493,4.9018,3.94231,-0.1203,-0.237131,1.73403,1.97116,-0.123111,-0.0808906,0.576161,0.657052,-0.124526,-0.136367,0.95872,1.09509,-0.122694,-0.188105,1.34502,1.53312
445,0.209713,1.37792,7.94844,6.57052,0.302595,0.596461,2.56762,1.97116,0.244527,0.964,4.90631,3.94231,-0.121624,-0.239741,1.73142,1.97116,-0.124541,-0.0818297,0.575222,0.657052,-0.125803,-0.137765,0.957322,1.09509,-0.123963,-0.19005,1.34307,1.53312
446,0.210395,1.38241,7.95292,6.57052,0.304884,0.600974,2.57213,1.97116,0.245658,0.968462,4.91077,3.94231,-0.122865,-0.242186,1.72897,1.97116,-0.125901,-0.0827232,0.574329,0.657052,-0.127148,-0.139239,0.955848,1.09509,-0.12523,-0.191993,1.34113,1.53312
447,0.211098,1.38702,7.95754,6.57052,0.307199,0.605537,2.57669,1.97116,0.246818,0.973034,4.91535,3.94231,-0.124157,-0.244733,1.72642,1.97116,-0.127371,-0.0836893,0.573363,0.657052,-0.128461,-0.140676,0.954411,1.09509,-0.126526,-0.19398,1.33914,1.53312
448,0.21178,1.3915,7.96202,6.57052,0.309543,0.610157,2.58131,1.97116,0.247994,0.97767,4.91998,3.94231,-0.125495,-0.247371,1.72379,1.97116,-0.128732,-0.0845833,0.572469,0.657052,-0.129845,-0.142192,0.952895,1.09509,-0.12783,-0.19598,1.33714,1.53312
449,0.212521,1.39637,7.96689,6.57052,0.311849,0.614703,2.58586,1.97116,0.24922,0.982502,4.92481,3.94231,-0.126787,-0.249916,1.72124,1.97116,-0.130261,-0.0855883,0.571464,0.657052,-0.131272,-0.143754,0.951333,1.09509,-0.129278,-0.198199,1.33492,1.53312
450,0.213178,1.40069,7.97121,6.57052,0.314178,0.619294,2.59045,1.97116,0.250354,0.986975,4.92929,3.94231,-0.128074,-0.252453,1.7187,1.97116,-0.131688,-0.086526,0.570526,0.657052,-0.132664,-0.145278,0.949808,1.09509,-0.130766,-0.200481,1.33264,1.53312
451,0.213892,1.40538,7.9759,6.57052,0.316559,0.623988,2.59514,1.97116,0.251559,0.991723,4.93403,3.94231,-0.129428,-0.255122,1.71603,1.97116,-0.132988,-0.0873802,0.569672,0.657052,-0.134102,-0.146853,0.948234,1.09509,-0.132163,-0.202622,1.3305,1.53312
452,0.214602,1.41005,7.98056,6.57052,0.318972,0.628743,2.5999,1.97116,0.252729,0.996337,4.93865,3.94231,-0.130711,-0.257653,1.7135,1.97116,-0.134359,-0.0882811,0.568771,0.657052,-0.135471,-0.148352,0.946734,1.09509,-0.133644,-0.204892,1.32823,1.53312
453,0.215303,1.41465,7.98517,6.57052,0.321306,0.633344,2.6045,1.97116,0.253883,1.00088,4.9432,3.94231,-0.132016,-0.260225,1.71093,1.97116,-0.135599,-0.0890953,0.567957,0.657052,-0.136963,-0.149987,0.9451,1.09509,-0.135082,-0.207097,1.32602,1.53312
454,0.215994,1.41919,7.98971,6.57052,0.323602,0.63787,2.60903,1.97116,0.255028,1.0054,4.94771,3.94231,-0.133381,-0.262914,1.70824,1.97116,-0.137208,-0.0901528,0.566899,0.657052,-0.138288,-0.151437,0.943649,1.09509,-0.136523,-0.209307,1.32381,1.53312
455,0.216731,1.42404,7.99455,6.57052,0.326057,0.642709,2.61386,1.97116,0.256282,1.01035,4.95266,3.94231,-0.134765,-0.265643,1.70551,1.97116,-0.138654,-0.0911028,0.565949,0.657052,-0.139659,-0.152939,0.942148,1.09509,-0.137922,-0.211451,1.32167,1.53312
456,0.217418,1.42855,7.99907,6.57052,0.328373,0.647274,2.61843,1.97116,0.257466,1.01501,4.95732,3.94231,-0.136318,-0.268704,1.70245,1.97116,-0.140164,-0.092095,0.564957,0.657052,-0.140954,-0.154357,0.940729,1.09509,-0.139345,-0.213632,1.31949,1.53312
457,0.21812,1.43316,8.00368,6.57052,0.330782,0.652023,2.62318,1.97116,0.25862,1.01956,4.96187,3.94231,-0.137777,-0.271581,1.69958,1.97116,-0.141265,-0.0928185,0.564233,0.657052,-0.14228,-0.155809,0.939277,1.09509,-0.140802,-0.215867,1.31725,1.53312
458,0.218834,1.43785,8.00837,6.57052,0.333155,0.6567,2.62786,1.97116,0.259801,1.02422,4.96653,3.94231,-0.139179,-0.274344,1.69681,1.97116,-0.142327,-0.0935163,0.563536,0.657052,-0.143639,-0.157297,0.937789,1.09509,-0.142342,-0.218228,1.31489,1.53312
459,0.219561,1.44263,8.01315,6.57052,0.33557,0.66146,2.63262,1.97116,0.261028,1.02905,4.97136,3.94231,-0.140689,-0.27732,1.69384,1.97116,-0.143437,-0.0942455,0.562806,0.657052,-0.145156,-0.158958,0.936128,1.09509,-0.143858,-0.220551,1.31257,1.53312
460,0.220252,1.44717,8.01769,6.57052,0.337924,0.666101,2.63726,1.97116,0.262219,1.03375,4.97606,3.94231,-0.142106,-0.280114,1.69104,1.97116,-0.144667,-0.095054,0.561998,0.657052,-0.146767,-0.160723,0.934364,1.09509,-0.145478,-0.223036,1.31009,1.53312
461,0.220981,1.45196,8.02248,6.57052,0.340363,0.670908,2.64206,1.97116,0.26343,1.03852,4.98084,3.94231,-0.143553,-0.282965,1.68819,1.97116,-0.145688,-0.0957244,0.561328,0.657052,-0.148377,-0.162486,0.932601,1.09509,-0.146891,-0.225202,1.30792,1.53312
462,0.221696,1.45666,8.02718,6.57052,0.342824,0.675759,2.64691,1.97116,0.264651,1.04334,4.98565,3.94231,-0.144925,-0.28567,1.68549,1.97116,-0.146671,-0.0963706,0.560681,0.657052,-0.149807,-0.164052,0.931035,1.09509,-0.148418,-0.227543,1.30558,1.53312
463,0.222427,1.46146,8.03198,6.57052,0.345283,0.680607,2.65176,1.97116,0.265853,1.04808,4.99039,3.94231,-0.146403,-0.288583,1.68257,1.97116,-0.147677,-0.0970313,0.560021,0.657052,-0.15143,-0.165829,0.929258,1.09509,-0.149948,-0.229888,1.30323,1.53312
464,0.223155,1.46624,8.03676,6.57052,0.347756,0.68548,2.65664,1.97116,0.267096,1.05297,4.99529,3.94231,-0.147761,-0.291259,1.6799,1.97116,-0.148913,-0.0978436,0.559208,0.657052,-0.152788,-0.167316,0.92777,1.09509,-0.151505,-0.232275,1.30085,1.53312
465,0.223865,1.47091,8.04143,6.57052,0.3502,0.690299,2.66145,1.97116,0.268321,1.0578,5.00012,3.94231,-0.149205,-0.294105,1.67705,1.97116,-0.150033,-0.0985797,0.558472,0.657052,-0.154271,-0.16894,0.926147,1.09509,-0.152979,-0.234535,1.29859,1.53312
466,0.224608,1.47579,8.04631,6.57052,0.35266,0.695149,2.6663,1.97116,0.26956,1.06269,5.005,3.94231,-0.150783,-0.297217,1.67394,1.97116,-0.150888,-0.099141,0.557911,0.657052,-0.155717,-0.170524,0.924563,1.09509,-0.154348,-0.236634,1.29649,1.53312
467,0.225342,1.48062,8.05114,6.57052,0.35514,0.700037,2.67119,1.97116,0.270791,1.06754,5.00986,3.94231,-0.152293,-0.300193,1.67096,1.97116,-0.151917,-0.0998172,0.557235,0.657052,-0.15687,-0.171787,0.9233,1.09509,-0.155697,-0.238703,1.29442,1.53312
468,0.226061,1.48534,8.05586,6.57052,0.357581,0.704848,2.676,1.97116,0.272031,1.07243,5.01474,3.94231,-0.153702,-0.302972,1.66818,1.97116,-0.152773,-0.10038,0.556672,0.657052,-0.157811,-0.172817,0.92227,1.09509,-0.157233,-0.241057,1.29206,1.53312
469,0.226813,1.49028,8.0608,6.57052,0.360107,0.709826,2.68098,1.97116,0.273241,1.0772,5.01951,3.94231,-0.155144,-0.305812,1.66534,1.97116,-0.153286,-0.100717,0.556335,0.657052,-0.158795,-0.173895,0.921192,1.09509,-0.158621,-0.243185,1.28994,1.53312
470,0.227551,1.49513,8.06565,6.57052,0.362674,0.714887,2.68604,1.97116,0.274502,1.08217,5.02449,3.94231,-0.156529,-0.308544,1.66261,1.97116,-0.15411,-0.101258,0.555794,0.657052,-0.160021,-0.175237,0.91985,1.09509,-0.160012,-0.245318,1.2878,1.53312
471,0.228284,1.49994,8.07046,6.57052,0.365284,0.720031,2.69119,1.97116,0.275819,1.08736,5.02968,3.94231,-0.157989,-0.311422,1.65973,1.97116,-0.154863,-0.101753,0.555299,0.657052,-0.161428,-0.176778,0.918309,1.09509,-0.161393,-0.247434,1.28569,1.53312
472,0.229173,1.50579,8.07631,6.57052,0.368009,0.725403,2.69656,1.97116,0.277214,1.09286,5.03518,3.94231,-0.159287,-0.313979,1.65718,1.97116,-0.155303,-0.102042,0.55501,0.657052,-0.162829,-0.178312,0.916775,1.09509,-0.162722,-0.249472,1.28365,1.53312
473,0.229865,1.51033,8.08085,6.57052,0.37054,0.730392,2.70155,1.97116,0.278437,1.09769,5.04,3.94231,-0.160753,-0.316869,1.65429,1.97116,-0.155775,-0.102352,0.5547,0.657052,-0.164025,-0.179622,0.915465,1.09509,-0.164239,-0.251798,1.28132,1.53312
474,0.230633,1.51538,8.0859,6.57052,0.373205,0.735645,2.7068,1.97116,0.279721,1.10275,5.04506,3.94231,-0.162343,-0.320003,1.65115,1.97116,-0.156164,-0.102608,0.554444,0.657052,-0.164855,-0.180531,0.914556,1.09509,-0.165719,-0.254068,1.27905,1.53312
475,0.231421,1.52055,8.09107,6.57052,0.375973,0.741102,2.71226,1.97116,0.281102,1.10819,5.05051,3.94231,-0.163864,-0.323002,1.64815,1.97116,-0.156683,-0.102949,0.554103,0.657052,-0.165509,-0.181247,0.91384,1.09509,-0.167126,-0.256224,1.2769,1.53312
476,0.232248,1.52599,8.09651,6.57052,0.378704,0.746485,2.71764,1.97116,0.28249,1.11366,5.05598,3.94231,-0.165384,-0.325998,1.64516,1.97116,-0.157211,-0.103296,0.553756,0.657052,-0.166438,-0.182264,0.912822,1.09509,-0.168493,-0.25832,1.2748,1.53312
477,0.233078,1.53144,8.10196,6.57052,0.381672,0.752335,2.72349,1.97116,0.283912,1.11927,5.06158,3.94231,-0.166967,-0.329117,1.64204,1.97116,-0.157589,-0.103544,0.553508,0.657052,-0.167281,-0.183187,0.9119,1.09509,-0.169855,-0.260409,1.27271,1.53312
478,0.233929,1.53703,8.10755,6.57052,0.384645,0.758194,2.72935,1.97116,0.285405,1.12515,5.06747,3.94231,-0.168444,-0.33203,1.63913,1.97116,-0.157273,-0.103336,0.553716,0.657052,-0.167874,-0.183837,0.91125,1.09509,-0.171308,-0.262636,1.27049,1.53312
479,0.234804,1.54278,8.1133,6.57052,0.387657,0.764133,2.73529,1.97116,0.286879,1.13097,5.07328,3.94231,-0.169914,-0.334927,1.63623,1.97116,-0.157142,-0.10325,0.553801,0.657052,-0.168533,-0.184558,0.910529,1.09509,-0.172766,-0.264871,1.26825,1.53312
480,0.235701,1.54868,8.1192,6.57052,0.390842,0.77041,2.74157,1.97116,0.288402,1.13697,5.07928,3.94231,-0.171459,-0.337972,1.63318,1.97116,-0.157115,-0.103233,0.553819,0.657052,-0.168821,-0.184873,0.910213,1.09509,-0.174242,-0.267134,1.26599,1.53312
481,0.236697,1.55522,8.12574,6.57052,0.394266,0.77716,2.74832,1.97116,0.290094,1.14364,5.08595,3.94231,-0.173241,-0.341485,1.62967,1.97116,-0.156687,-0.102951,0.5541,0.657052,-0.169677,-0.185811,0.909275,1.09509,-0.176479,-0.270564,1.26256,1.53312
482,0.237817,1.56258,8.1331,6.57052,0.398307,0.785125,2.75628,1.97116,0.292054,1.15137,5.09368,3.94231,-0.17514,-0.345228,1.62593,1.97116,-0.157105,-0.103226,0.553826,0.657052,-0.170747,-0.186983,0.908104,1.09509,-0.17841,-0.273524,1.2596,1.53312
483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
