Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
07/27/21;DP600Large;UT;00;1;0.24;0.29122;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];Uarfdgasdfg2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
480.5;1.3254;0.37962;-0.14534;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19648;-0.087276;0.0023975;0.19681;-0.087602
481;1.3273;0.38011;-0.14546;0.3728;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19673;-0.08735;0.002401;0.19706;-0.087677
481.5;1.3291;0.38053;-0.14554;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19697;-0.087435;0.0024105;0.19729;-0.087762
482;1.3309;0.38095;-0.14567;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19721;-0.087559;0.0024102;0.19754;-0.087886
482.5;1.3327;0.38147;-0.14585;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19745;-0.087668;0.0024158;0.19777;-0.087995
483;1.3346;0.38187;-0.14594;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1977;-0.087788;0.0024242;0.19802;-0.088115
483.5;1.3365;0.38233;-0.14607;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19794;-0.087898;0.0024205;0.19827;-0.088226
484;1.3383;0.38279;-0.14616;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19818;-0.087994;0.0024262;0.19851;-0.088321
484.5;1.3401;0.38309;-0.14633;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19842;-0.088111;0.0024337;0.19875;-0.08844
485;1.342;0.38364;-0.14638;0.37279;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19866;-0.088213;0.0024301;0.19899;-0.088541
485.5;1.3439;0.38413;-0.14655;0.37278;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19891;-0.088332;0.0024355;0.19924;-0.08866
486;1.3458;0.38453;-0.14665;0.37277;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19917;-0.088429;0.0024336;0.19949;-0.088757
486.5;1.3475;0.38497;-0.14677;0.37275;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1994;-0.088532;0.0024321;0.19973;-0.088861
487;1.3494;0.38543;-0.14686;0.37275;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19965;-0.088639;0.002447;0.19998;-0.088968
487.5;1.3512;0.38591;-0.14698;0.37274;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19988;-0.088753;0.002445;0.20021;-0.089082
488;1.353;0.38623;-0.14711;0.37273;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20012;-0.088855;0.0024533;0.20045;-0.089184
488.5;1.3548;0.38665;-0.14729;0.37272;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20035;-0.088962;0.0024512;0.20067;-0.089291
489;1.3567;0.38713;-0.1473;0.37271;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2006;-0.089062;0.0024583;0.20093;-0.089391
489.5;1.3585;0.38753;-0.14744;0.3727;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20084;-0.089172;0.0024603;0.20117;-0.089501
490;1.3603;0.3879;-0.14752;0.37269;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20108;-0.089274;0.0024637;0.20141;-0.089604
490.5;1.3622;0.38834;-0.14768;0.37269;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20132;-0.089378;0.0024635;0.20165;-0.089708
491;1.3641;0.38883;-0.14787;0.37268;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20157;-0.089482;0.002478;0.2019;-0.089813
491.5;1.3661;0.38929;-0.14784;0.37266;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20185;-0.089585;0.0024826;0.20218;-0.089916
492;1.3677;0.38956;-0.14805;0.37266;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20206;-0.089687;0.0024777;0.20239;-0.090018
492.5;1.3697;0.38999;-0.14804;0.37265;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20231;-0.089801;0.0024788;0.20264;-0.090131
493;1.3714;0.39035;-0.14824;0.37264;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20254;-0.089909;0.0024783;0.20287;-0.09024
493.5;1.3734;0.39088;-0.14837;0.37264;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2028;-0.090013;0.0024824;0.20313;-0.090344
494;1.3752;0.39117;-0.14844;0.37264;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20304;-0.090119;0.0024881;0.20337;-0.09045
494.5;1.377;0.39157;-0.14854;0.37263;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20328;-0.090245;0.0024882;0.20361;-0.090576
495;1.379;0.39212;-0.14869;0.37262;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20353;-0.090339;0.0024858;0.20386;-0.09067
495.5;1.3808;0.39247;-0.14876;0.37262;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20378;-0.090433;0.0024963;0.20411;-0.090765
496;1.3826;0.39287;-0.14885;0.37261;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20402;-0.090544;0.0024956;0.20435;-0.090876
496.5;1.3846;0.39329;-0.14899;0.3726;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20426;-0.090647;0.0024957;0.20459;-0.090979
497;1.3865;0.39361;-0.14904;0.3726;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20451;-0.090761;0.0024966;0.20484;-0.091093
497.5;1.3884;0.39416;-0.14913;0.37259;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20476;-0.09084;0.0024991;0.20509;-0.091172
498;1.3903;0.39443;-0.14925;0.37258;0;0;0;0;0;0;0;0;0;0;0;0;0;0.205;-0.09097;0.002508;0.20534;-0.091302
498.5;1.3921;0.39492;-0.14928;0.37257;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20525;-0.091074;0.002511;0.20558;-0.091406
499;1.394;0.39544;-0.1494;0.37257;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2055;-0.091174;0.0025152;0.20583;-0.091507
499.5;1.3959;0.39577;-0.14948;0.37256;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20574;-0.09127;0.0025136;0.20608;-0.091603
500;1.3977;0.39608;-0.1496;0.37255;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20597;-0.09139;0.0025219;0.20631;-0.091723
500.5;1.3996;0.39643;-0.14975;0.37254;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20622;-0.091495;0.0025188;0.20655;-0.091828
501;1.4015;0.39683;-0.14984;0.37252;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20647;-0.091608;0.0025199;0.2068;-0.091941
501.5;1.4033;0.39729;-0.1499;0.37251;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20671;-0.091704;0.0025228;0.20705;-0.092037
502;1.4052;0.39765;-0.14994;0.3725;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20697;-0.091806;0.0025282;0.2073;-0.09214
502.5;1.4072;0.39805;-0.15001;0.3725;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20721;-0.09192;0.0025275;0.20754;-0.092254
503;1.409;0.39852;-0.1501;0.3725;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20745;-0.092022;0.0025378;0.20778;-0.092357
503.5;1.411;0.39874;-0.15012;0.37249;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2077;-0.092119;0.0025418;0.20803;-0.092453
504;1.4129;0.39924;-0.15027;0.37248;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20794;-0.092232;0.0025373;0.20827;-0.092567
504.5;1.4148;0.39966;-0.15031;0.37247;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2082;-0.092342;0.0025481;0.20854;-0.092677
505;1.4166;0.39999;-0.15049;0.37245;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20843;-0.092458;0.0025456;0.20877;-0.092793
505.5;1.4186;0.40033;-0.15051;0.37245;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20867;-0.092564;0.0025454;0.20901;-0.092899
506;1.4205;0.40082;-0.15057;0.37244;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20894;-0.092661;0.002558;0.20927;-0.092997
506.5;1.4222;0.4011;-0.15065;0.37243;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20916;-0.092773;0.0025558;0.2095;-0.093108
507;1.4243;0.40141;-0.15072;0.37242;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20943;-0.092878;0.0025548;0.20976;-0.093213
507.5;1.4263;0.40178;-0.15077;0.37241;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20968;-0.092983;0.0025626;0.21002;-0.093318
508;1.4281;0.40215;-0.1508;0.3724;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20992;-0.09308;0.0025643;0.21025;-0.093415
508.5;1.43;0.40256;-0.15091;0.3724;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21016;-0.093193;0.0025686;0.2105;-0.09353
509;1.4318;0.40285;-0.15092;0.3724;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2104;-0.093303;0.0025648;0.21074;-0.093639
509.5;1.4336;0.4031;-0.15107;0.37239;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21063;-0.093426;0.0025812;0.21097;-0.093763
510;1.4358;0.40346;-0.15103;0.37238;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21091;-0.093501;0.0025643;0.21125;-0.093838
510.5;1.4377;0.40392;-0.15113;0.37237;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21115;-0.093626;0.0025756;0.21149;-0.093963
511;1.4394;0.40412;-0.15118;0.37236;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21138;-0.093723;0.002584;0.21172;-0.094061
511.5;1.4415;0.40442;-0.15133;0.37234;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21164;-0.093856;0.0025753;0.21197;-0.094193
512;1.4435;0.40484;-0.15129;0.37233;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21191;-0.093912;0.0026043;0.21225;-0.094251
512.5;1.4453;0.40504;-0.15141;0.37232;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21215;-0.094053;0.0025874;0.21248;-0.094392
513;1.4473;0.40542;-0.15143;0.3723;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21239;-0.094152;0.0025864;0.21273;-0.094491
513.5;1.4493;0.40577;-0.15139;0.37227;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21264;-0.094256;0.0025865;0.21298;-0.094595
514;1.452;0.40641;-0.15141;0.37225;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21299;-0.094343;0.002603;0.21333;-0.094682
514.5;1.4532;0.40637;-0.15151;0.37223;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21314;-0.09446;0.0025834;0.21348;-0.094799
515;1.4551;0.40669;-0.15159;0.37221;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21338;-0.094578;0.0025981;0.21372;-0.094918
515.5;1.457;0.40695;-0.15155;0.3722;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21363;-0.094677;0.0026015;0.21397;-0.095016
516;1.4591;0.40735;-0.15169;0.37218;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21388;-0.094783;0.0026025;0.21422;-0.095122
516.5;1.461;0.4076;-0.1517;0.37216;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21413;-0.094889;0.0026033;0.21447;-0.095229
517;1.4629;0.40788;-0.15179;0.37215;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21437;-0.09499;0.0026061;0.21471;-0.09533
517.5;1.4648;0.40824;-0.15171;0.37214;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21463;-0.095097;0.0026096;0.21497;-0.095437
518;1.4667;0.40851;-0.15175;0.37213;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21487;-0.095207;0.0026085;0.21521;-0.095547
518.5;1.4687;0.40882;-0.1518;0.37212;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21511;-0.095317;0.002618;0.21545;-0.095658
519;1.4707;0.4091;-0.15184;0.37209;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21536;-0.095413;0.0026138;0.2157;-0.095754
519.5;1.4723;0.40921;-0.15194;0.37207;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21557;-0.095527;0.0026136;0.21591;-0.095868
520;1.4744;0.40957;-0.15185;0.37205;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21584;-0.095629;0.0026204;0.21618;-0.095971
520.5;1.4764;0.40985;-0.15197;0.37204;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21609;-0.095734;0.0026207;0.21643;-0.096075
521;1.4784;0.41012;-0.152;0.37201;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21634;-0.095837;0.0026252;0.21668;-0.096179
521.5;1.4804;0.41042;-0.15197;0.37199;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21659;-0.095938;0.0026219;0.21693;-0.09628
522;1.4824;0.41069;-0.15203;0.37197;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21685;-0.096036;0.0026322;0.21719;-0.096377
522.5;1.484;0.41069;-0.15216;0.37195;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21703;-0.096156;0.0026276;0.21738;-0.096497
523;1.4863;0.41103;-0.1521;0.37193;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21732;-0.09625;0.0026314;0.21767;-0.096592
523.5;1.4883;0.41133;-0.15205;0.37192;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21758;-0.096355;0.0026336;0.21792;-0.096697
524;1.4903;0.41156;-0.1521;0.3719;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21782;-0.096454;0.0026437;0.21817;-0.096796
524.5;1.4923;0.41173;-0.15212;0.37188;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21808;-0.096561;0.0026481;0.21842;-0.096903
525;1.4943;0.41191;-0.15215;0.37187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21832;-0.096669;0.0026507;0.21866;-0.097011
525.5;1.4962;0.41203;-0.15211;0.37185;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21857;-0.096779;0.0026489;0.21891;-0.097122
526;1.4982;0.41227;-0.15225;0.37183;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21881;-0.096886;0.0026494;0.21916;-0.09723
526.5;1.5002;0.41242;-0.15222;0.3718;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21906;-0.096977;0.0026596;0.21941;-0.097321
527;1.5021;0.41266;-0.15226;0.37176;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2193;-0.097097;0.0026606;0.21965;-0.09744
527.5;1.504;0.41284;-0.15232;0.37174;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21955;-0.097203;0.0026613;0.21989;-0.097547
528;1.5061;0.413;-0.15221;0.3717;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2198;-0.097291;0.0026659;0.22015;-0.097635
528.5;1.5081;0.41323;-0.15231;0.37166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22006;-0.097398;0.00267;0.2204;-0.097742
529;1.5101;0.41331;-0.15232;0.37165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22029;-0.097507;0.0026721;0.22063;-0.097851
529.5;1.512;0.41355;-0.15233;0.37162;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22054;-0.097601;0.002674;0.22088;-0.097945
530;1.514;0.41377;-0.1523;0.37159;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22077;-0.097708;0.0026758;0.22112;-0.098052
530.5;1.516;0.41391;-0.15232;0.37157;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22103;-0.097821;0.0026824;0.22137;-0.098165
531;1.518;0.41407;-0.15228;0.37154;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22127;-0.097919;0.0026865;0.22162;-0.098264
531.5;1.52;0.41427;-0.15235;0.37152;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22152;-0.098017;0.002686;0.22186;-0.098361
532;1.5219;0.41437;-0.15242;0.37149;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22174;-0.098125;0.0026835;0.22209;-0.09847
532.5;1.5239;0.41454;-0.15238;0.37145;0;0;0;0;0;0;0;0;0;0;0;0;0;0.222;-0.098227;0.0026948;0.22234;-0.098571
533;1.5258;0.4147;-0.15234;0.37142;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22223;-0.098331;0.0026928;0.22257;-0.098676
533.5;1.5279;0.4148;-0.15241;0.37138;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22247;-0.098423;0.0027039;0.22282;-0.098768
534;1.5298;0.41496;-0.15235;0.37136;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22271;-0.098511;0.0026998;0.22306;-0.098856
534.5;1.5319;0.41515;-0.15237;0.37131;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22296;-0.098618;0.0027074;0.2233;-0.098963
535;1.5339;0.41529;-0.15229;0.37127;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22321;-0.098707;0.0027083;0.22355;-0.099053
535.5;1.5359;0.41538;-0.15229;0.37122;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22345;-0.098809;0.0027088;0.2238;-0.099155
536;1.5379;0.41544;-0.15236;0.37119;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2237;-0.098909;0.0027156;0.22404;-0.099255
536.5;1.5399;0.41564;-0.15236;0.37116;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22394;-0.099001;0.002711;0.22428;-0.099348
537;1.542;0.41583;-0.15235;0.37112;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22418;-0.099089;0.0027261;0.22453;-0.099435
537.5;1.5439;0.41596;-0.15237;0.37107;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22442;-0.099192;0.0027257;0.22477;-0.099539
538;1.5459;0.41608;-0.15234;0.37102;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22465;-0.099285;0.0027279;0.225;-0.099632
538.5;1.5478;0.4162;-0.15238;0.37098;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22489;-0.099397;0.002733;0.22524;-0.099744
539;1.5499;0.41626;-0.15239;0.37094;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22513;-0.0995;0.0027394;0.22548;-0.099847
539.5;1.5519;0.41636;-0.1524;0.37089;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22537;-0.099602;0.0027479;0.22572;-0.09995
540;1.5538;0.41657;-0.15237;0.37083;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22562;-0.09969;0.0027458;0.22596;-0.10004
540.5;1.5559;0.41673;-0.1524;0.37078;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22587;-0.099791;0.00275;0.22622;-0.10014
541;1.558;0.41684;-0.15237;0.37072;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22611;-0.099892;0.0027576;0.22646;-0.10024
541.5;1.5601;0.41691;-0.15242;0.37067;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22634;-0.099991;0.0027605;0.22669;-0.10034
542;1.5621;0.41708;-0.15248;0.3706;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22659;-0.10009;0.0027665;0.22694;-0.10043
542.5;1.564;0.41722;-0.15244;0.37053;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22682;-0.10018;0.0027788;0.22717;-0.10053
543;1.5662;0.41734;-0.15239;0.37046;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22706;-0.10027;0.0027767;0.22741;-0.10062
543.5;1.5681;0.4175;-0.15247;0.37038;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22729;-0.10038;0.0027842;0.22764;-0.10073
544;1.5703;0.41769;-0.15237;0.37031;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22757;-0.10046;0.0027851;0.22792;-0.10081
544.5;1.5722;0.41769;-0.15236;0.37022;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22778;-0.10054;0.0027918;0.22813;-0.10089
545;1.5742;0.41777;-0.15242;0.37014;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22802;-0.10066;0.0027955;0.22837;-0.10101
545.5;1.5763;0.418;-0.15247;0.37004;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22826;-0.10077;0.0028067;0.22861;-0.10112
546;1.5783;0.41804;-0.15233;0.36995;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22849;-0.10083;0.0028039;0.22884;-0.10118
546.5;1.5804;0.41824;-0.15231;0.36984;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22873;-0.10093;0.0028052;0.22908;-0.10128
547;1.5824;0.41832;-0.15241;0.36973;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22896;-0.10103;0.0028164;0.22931;-0.10138
547.5;1.5845;0.41844;-0.15238;0.36963;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22921;-0.10111;0.0028244;0.22956;-0.10146
548;1.5865;0.41858;-0.15241;0.36949;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22945;-0.1012;0.0028244;0.2298;-0.10155
548.5;1.5886;0.41864;-0.15239;0.36936;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22969;-0.10129;0.0028299;0.23004;-0.10164
549;1.5908;0.41874;-0.1524;0.36921;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22994;-0.10138;0.0028504;0.23029;-0.10173
549.5;1.5928;0.41882;-0.15238;0.36908;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23017;-0.10148;0.0028442;0.23052;-0.10183
550;1.5949;0.41897;-0.15242;0.36891;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23041;-0.10157;0.002852;0.23076;-0.10192
550.5;1.5971;0.41909;-0.15235;0.36874;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23065;-0.10166;0.0028567;0.231;-0.10202
551;1.5991;0.41911;-0.15241;0.36856;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23088;-0.10175;0.0028617;0.23123;-0.10211
551.5;1.6014;0.41924;-0.15242;0.3684;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23114;-0.10183;0.002877;0.23149;-0.10219
552;1.6034;0.41931;-0.1525;0.36818;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23137;-0.10194;0.0028987;0.23172;-0.10229
552.5;1.6053;0.41933;-0.15248;0.36797;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23158;-0.10202;0.0028978;0.23194;-0.10237
553;1.6075;0.41942;-0.15245;0.36775;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23183;-0.10211;0.0028962;0.23219;-0.10247
553.5;1.6096;0.41956;-0.15243;0.36752;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23207;-0.1022;0.0029113;0.23243;-0.10256
554;1.6115;0.41953;-0.15243;0.36727;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23227;-0.10229;0.0029105;0.23263;-0.10264
554.5;1.6136;0.41965;-0.15251;0.36698;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23252;-0.10237;0.0029315;0.23288;-0.10273
555;1.616;0.41982;-0.15245;0.36675;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23277;-0.10245;0.0029326;0.23313;-0.10281
555.5;1.6181;0.41989;-0.15249;0.36644;0;0;0;0;0;0;0;0;0;0;0;0;0;0.233;-0.10255;0.0029478;0.23337;-0.10291
556;1.6201;0.41989;-0.15241;0.36616;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23323;-0.10261;0.002954;0.23359;-0.10298
556.5;1.622;0.41991;-0.15241;0.36581;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23345;-0.1027;0.0029692;0.23381;-0.10306
557;1.6243;0.4201;-0.15245;0.36549;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2337;-0.10277;0.0029764;0.23406;-0.10313
557.5;1.6265;0.4201;-0.15243;0.36513;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23393;-0.10284;0.0029871;0.23429;-0.10321
558;1.6285;0.42014;-0.15242;0.36475;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23397;-0.10287;0.0029158;0.23433;-0.10323
558.5;1.6304;0.42014;-0.15247;0.36437;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23418;-0.10298;0.0029224;0.23454;-0.10334
559;1.6325;0.42012;-0.15247;0.36398;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2344;-0.10306;0.0029363;0.23476;-0.10343
559.5;1.6347;0.42025;-0.15248;0.36357;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23463;-0.10313;0.0029397;0.235;-0.1035
560;1.6368;0.4203;-0.15238;0.36312;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23485;-0.10321;0.0029498;0.23522;-0.10357
560.5;1.6389;0.42029;-0.15236;0.36268;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23508;-0.10327;0.0029617;0.23545;-0.10364
561;1.6408;0.42029;-0.15243;0.36214;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23529;-0.10337;0.0029691;0.23565;-0.10373
561.5;1.643;0.42032;-0.15246;0.36166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23551;-0.10347;0.0029721;0.23587;-0.10384
562;1.6449;0.42032;-0.15245;0.36112;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23572;-0.10352;0.0029828;0.23609;-0.10389
562.5;1.6472;0.4203;-0.15239;0.36065;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23595;-0.10359;0.0029869;0.23632;-0.10396
563;1.6493;0.42037;-0.15245;0.36008;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23617;-0.10368;0.0029878;0.23653;-0.10405
563.5;1.6511;0.42039;-0.15235;0.35949;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23636;-0.10376;0.0030024;0.23674;-0.10413
564;1.6531;0.42029;-0.15243;0.35892;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23657;-0.10386;0.0030028;0.23694;-0.10423
564.5;1.6552;0.42036;-0.15238;0.35828;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23679;-0.1039;0.0030251;0.23716;-0.10427
565;1.6573;0.4203;-0.15234;0.35768;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23701;-0.10397;0.0030368;0.23738;-0.10434
565.5;1.6593;0.42032;-0.15242;0.35702;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23722;-0.10403;0.0030537;0.23759;-0.10441
566;1.6615;0.42031;-0.15241;0.35638;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23743;-0.10411;0.0030741;0.2378;-0.10448
566.5;1.6635;0.4204;-0.15241;0.35566;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23765;-0.10417;0.0030796;0.23802;-0.10455
567;1.6656;0.42037;-0.15235;0.35493;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23785;-0.10424;0.0030949;0.23822;-0.10461
