"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
373,0.0703403,0.416031,6.33057,5.91454,0.0696727,0.123625,1.89799,1.77436,0.0702043,0.249136,3.79786,3.54872,-0.0300576,-0.053333,1.72103,1.77436,-0.0310005,-0.0183354,0.573118,0.591454,-0.0292508,-0.0288342,0.956922,0.985756,-0.0294825,-0.0406876,1.33937,1.38006
374,0.0705589,0.417323,6.33186,5.91454,0.0698617,0.12396,1.89832,1.77436,0.0704243,0.249916,3.79864,3.54872,-0.0301651,-0.0535238,1.72084,1.77436,-0.0312033,-0.0184553,0.572998,0.591454,-0.0292789,-0.0288618,0.956895,0.985756,-0.0295644,-0.0408006,1.33926,1.38006
375,0.0707971,0.418733,6.33327,5.91454,0.0700999,0.124382,1.89874,1.77436,0.0706695,0.250786,3.79951,3.54872,-0.0302606,-0.0536932,1.72067,1.77436,-0.0312936,-0.0185087,0.572945,0.591454,-0.0294541,-0.0290345,0.956722,0.985756,-0.0296055,-0.0408573,1.3392,1.38006
376,0.0710233,0.42007,6.33461,5.91454,0.0703506,0.124827,1.89919,1.77436,0.0709043,0.25162,3.80034,3.54872,-0.0303682,-0.0538841,1.72048,1.77436,-0.0313792,-0.0185594,0.572894,0.591454,-0.0295342,-0.0291135,0.956643,0.985756,-0.0298058,-0.0411338,1.33893,1.38006
377,0.0712333,0.421312,6.33585,5.91454,0.0705681,0.125213,1.89957,1.77436,0.071085,0.252261,3.80098,3.54872,-0.0304401,-0.0540117,1.72035,1.77436,-0.0314456,-0.0185986,0.572855,0.591454,-0.0296312,-0.0292092,0.956547,0.985756,-0.0298346,-0.0411736,1.33889,1.38006
378,0.0714812,0.422778,6.33732,5.91454,0.0707835,0.125596,1.89996,1.77436,0.071329,0.253127,3.80185,3.54872,-0.0305208,-0.054155,1.72021,1.77436,-0.0315364,-0.0186523,0.572802,0.591454,-0.0297227,-0.0292994,0.956457,0.985756,-0.029903,-0.0412679,1.33879,1.38006
379,0.0717246,0.424218,6.33876,5.91454,0.0709865,0.125956,1.90032,1.77436,0.0715531,0.253922,3.80265,3.54872,-0.0305969,-0.0542899,1.72007,1.77436,-0.0315964,-0.0186878,0.572766,0.591454,-0.0297934,-0.029369,0.956387,0.985756,-0.0300011,-0.0414032,1.33866,1.38006
380,0.0719435,0.425512,6.34005,5.91454,0.0712412,0.126408,1.90077,1.77436,0.0717985,0.254793,3.80352,3.54872,-0.0307456,-0.0545538,1.71981,1.77436,-0.0316785,-0.0187364,0.572717,0.591454,-0.0299161,-0.02949,0.956266,0.985756,-0.0300763,-0.0415071,1.33855,1.38006
381,0.0721609,0.426798,6.34134,5.91454,0.0714594,0.126795,1.90116,1.77436,0.0720143,0.255559,3.80428,3.54872,-0.0308144,-0.0546758,1.71969,1.77436,-0.0317658,-0.018788,0.572666,0.591454,-0.0299563,-0.0295296,0.956227,0.985756,-0.030172,-0.0416392,1.33842,1.38006
382,0.0723862,0.428131,6.34267,5.91454,0.0717252,0.127266,1.90163,1.77436,0.0722529,0.256406,3.80513,3.54872,-0.0308933,-0.0548159,1.71955,1.77436,-0.0318961,-0.0188651,0.572589,0.591454,-0.0300388,-0.029611,0.956145,0.985756,-0.0302874,-0.0417984,1.33826,1.38006
383,0.0726137,0.429477,6.34402,5.91454,0.0719201,0.127612,1.90197,1.77436,0.0724805,0.257213,3.80594,3.54872,-0.0310162,-0.0550339,1.71933,1.77436,-0.0319519,-0.018898,0.572556,0.591454,-0.0300391,-0.0296113,0.956145,0.985756,-0.0303887,-0.0419382,1.33812,1.38006
384,0.0728438,0.430837,6.34538,5.91454,0.0721215,0.12797,1.90233,1.77436,0.0727147,0.258044,3.80677,3.54872,-0.0310823,-0.0551512,1.71921,1.77436,-0.0321085,-0.0189907,0.572463,0.591454,-0.0301629,-0.0297333,0.956023,0.985756,-0.0304748,-0.042057,1.338,1.38006
385,0.0730696,0.432173,6.34671,5.91454,0.0723123,0.128308,1.90267,1.77436,0.0729045,0.258718,3.80744,3.54872,-0.0311434,-0.0552596,1.7191,1.77436,-0.032209,-0.0190501,0.572404,0.591454,-0.03023,-0.0297994,0.955957,0.985756,-0.0305498,-0.0421605,1.3379,1.38006
386,0.0733004,0.433538,6.34808,5.91454,0.0725937,0.128808,1.90317,1.77436,0.073152,0.259596,3.80832,3.54872,-0.0312436,-0.0554375,1.71892,1.77436,-0.0322546,-0.0190771,0.572377,0.591454,-0.0303267,-0.0298947,0.955862,0.985756,-0.0306339,-0.0422767,1.33778,1.38006
387,0.0735118,0.434788,6.34933,5.91454,0.0728013,0.129176,1.90354,1.77436,0.0733875,0.260432,3.80915,3.54872,-0.0313194,-0.055572,1.71879,1.77436,-0.03233,-0.0191217,0.572332,0.591454,-0.0304558,-0.030022,0.955734,0.985756,-0.0307181,-0.0423928,1.33767,1.38006
388,0.0737683,0.436306,6.35084,5.91454,0.07299,0.129511,1.90387,1.77436,0.0736273,0.261283,3.81001,3.54872,-0.031394,-0.0557043,1.71866,1.77436,-0.0324269,-0.019179,0.572275,0.591454,-0.030488,-0.0300537,0.955703,0.985756,-0.0307801,-0.0424784,1.33758,1.38006
389,0.0739782,0.437547,6.35209,5.91454,0.0732172,0.129914,1.90428,1.77436,0.0738417,0.262044,3.81077,3.54872,-0.0314971,-0.0558873,1.71847,1.77436,-0.032531,-0.0192406,0.572213,0.591454,-0.0305251,-0.0300903,0.955666,0.985756,-0.0309652,-0.0427338,1.33733,1.38006
390,0.0742325,0.439051,6.35359,5.91454,0.0734315,0.130294,1.90466,1.77436,0.0741053,0.262979,3.8117,3.54872,-0.0316167,-0.0560994,1.71826,1.77436,-0.0326447,-0.0193078,0.572146,0.591454,-0.0306202,-0.0301841,0.955572,0.985756,-0.0310117,-0.0427979,1.33726,1.38006
391,0.0744633,0.440416,6.35496,5.91454,0.0736577,0.130695,1.90506,1.77436,0.0743057,0.26369,3.81241,3.54872,-0.0316962,-0.0562405,1.71812,1.77436,-0.0327675,-0.0193805,0.572073,0.591454,-0.0307144,-0.0302769,0.95548,0.985756,-0.031042,-0.0428398,1.33722,1.38006
392,0.0746863,0.441735,6.35627,5.91454,0.0738823,0.131094,1.90546,1.77436,0.0745321,0.264494,3.81322,3.54872,-0.0317648,-0.0563623,1.718,1.77436,-0.0327898,-0.0193937,0.57206,0.591454,-0.0308345,-0.0303953,0.955361,0.985756,-0.0311949,-0.0430509,1.33701,1.38006
393,0.074929,0.44317,6.35771,5.91454,0.074157,0.131581,1.90594,1.77436,0.0747987,0.26544,3.81416,3.54872,-0.0319022,-0.056606,1.71776,1.77436,-0.0328847,-0.0194498,0.572004,0.591454,-0.0308418,-0.0304025,0.955354,0.985756,-0.0313222,-0.0432265,1.33683,1.38006
394,0.0751359,0.444394,6.35893,5.91454,0.0743482,0.131921,1.90628,1.77436,0.074997,0.266144,3.81487,3.54872,-0.0319435,-0.0566793,1.71768,1.77436,-0.0329824,-0.0195076,0.571946,0.591454,-0.0309589,-0.0305179,0.955239,0.985756,-0.0313702,-0.0432927,1.33677,1.38006
395,0.0753796,0.445835,6.36037,5.91454,0.0745487,0.132276,1.90664,1.77436,0.0752282,0.266964,3.81569,3.54872,-0.0320652,-0.0568953,1.71747,1.77436,-0.0330575,-0.019552,0.571902,0.591454,-0.031022,-0.0305802,0.955176,0.985756,-0.0314823,-0.0434474,1.33661,1.38006
396,0.0755922,0.447093,6.36163,5.91454,0.0747086,0.13256,1.90692,1.77436,0.0754196,0.267643,3.81637,3.54872,-0.0321264,-0.0570038,1.71736,1.77436,-0.0331885,-0.0196294,0.571824,0.591454,-0.0311227,-0.0306794,0.955077,0.985756,-0.0315536,-0.0435459,1.33651,1.38006
397,0.0758353,0.448531,6.36307,5.91454,0.0750225,0.133117,1.90748,1.77436,0.0756838,0.268581,3.8173,3.54872,-0.0322421,-0.0572091,1.71715,1.77436,-0.0332249,-0.019651,0.571803,0.591454,-0.0311349,-0.0306914,0.955065,0.985756,-0.0316631,-0.0436969,1.33636,1.38006
398,0.0760514,0.449809,6.36435,5.91454,0.0752422,0.133507,1.90787,1.77436,0.0758993,0.269345,3.81807,3.54872,-0.0323498,-0.0574003,1.71696,1.77436,-0.0333813,-0.0197435,0.57171,0.591454,-0.0312408,-0.0307958,0.954961,0.985756,-0.0317154,-0.0437691,1.33629,1.38006
399,0.0762984,0.45127,6.36581,5.91454,0.0754123,0.133809,1.90817,1.77436,0.0761789,0.270338,3.81906,3.54872,-0.0324109,-0.0575086,1.71685,1.77436,-0.0335314,-0.0198323,0.571622,0.591454,-0.0312613,-0.030816,0.95494,0.985756,-0.0318077,-0.0438965,1.33616,1.38006
400,0.0765084,0.452512,6.36705,5.91454,0.0756502,0.134231,1.90859,1.77436,0.07634,0.270909,3.81963,3.54872,-0.0324949,-0.0576577,1.7167,1.77436,-0.033518,-0.0198243,0.571629,0.591454,-0.0313789,-0.030932,0.954824,0.985756,-0.0319013,-0.0440257,1.33603,1.38006
401,0.0767317,0.453833,6.36837,5.91454,0.0758707,0.134622,1.90898,1.77436,0.0765961,0.271818,3.82054,3.54872,-0.0325673,-0.0577862,1.71658,1.77436,-0.0336164,-0.0198826,0.571571,0.591454,-0.0315435,-0.0310942,0.954662,0.985756,-0.0320125,-0.0441791,1.33588,1.38006
402,0.0769642,0.455208,6.36975,5.91454,0.0761459,0.13511,1.90947,1.77436,0.0768067,0.272566,3.82129,3.54872,-0.0327141,-0.0580466,1.71632,1.77436,-0.033767,-0.0199716,0.571482,0.591454,-0.0316092,-0.031159,0.954597,0.985756,-0.032136,-0.0443496,1.33571,1.38006
403,0.0771866,0.456523,6.37106,5.91454,0.0763841,0.135533,1.90989,1.77436,0.0770455,0.273413,3.82214,3.54872,-0.0327308,-0.0580764,1.71629,1.77436,-0.0339046,-0.020053,0.571401,0.591454,-0.0316395,-0.0311888,0.954568,0.985756,-0.0322627,-0.0445244,1.33553,1.38006
404,0.0774215,0.457912,6.37245,5.91454,0.0765738,0.13587,1.91023,1.77436,0.0772679,0.274202,3.82293,3.54872,-0.0328326,-0.0582569,1.7161,1.77436,-0.0338272,-0.0200072,0.571447,0.591454,-0.0316603,-0.0312093,0.954547,0.985756,-0.0322238,-0.0444707,1.33559,1.38006
405,0.0776484,0.459255,6.37379,5.91454,0.0767942,0.136261,1.91062,1.77436,0.0774835,0.274968,3.82369,3.54872,-0.0329592,-0.0584816,1.71588,1.77436,-0.0339916,-0.0201045,0.571349,0.591454,-0.0317948,-0.0313419,0.954414,0.985756,-0.0324386,-0.0447672,1.33529,1.38006
406,0.0778723,0.460579,6.37512,5.91454,0.0769768,0.136585,1.91095,1.77436,0.0777223,0.275815,3.82454,3.54872,-0.033022,-0.058593,1.71577,1.77436,-0.0341082,-0.0201734,0.57128,0.591454,-0.031905,-0.0314505,0.954306,0.985756,-0.0325057,-0.0448598,1.3352,1.38006
407,0.0781007,0.46193,6.37647,5.91454,0.0772348,0.137042,1.9114,1.77436,0.0779525,0.276632,3.82535,3.54872,-0.0331518,-0.0588233,1.71554,1.77436,-0.034286,-0.0202786,0.571175,0.591454,-0.0319266,-0.0314719,0.954285,0.985756,-0.0325954,-0.0449836,1.33508,1.38006
408,0.0783377,0.463332,6.37787,5.91454,0.0774247,0.137379,1.91174,1.77436,0.0781576,0.27736,3.82608,3.54872,-0.0331947,-0.0588995,1.71546,1.77436,-0.0342378,-0.0202501,0.571204,0.591454,-0.0319342,-0.0314794,0.954277,0.985756,-0.0327177,-0.0451524,1.33491,1.38006
409,0.0785693,0.464701,6.37924,5.91454,0.0776529,0.137784,1.91215,1.77436,0.0783765,0.278137,3.82686,3.54872,-0.0332776,-0.0590466,1.71532,1.77436,-0.0343535,-0.0203185,0.571135,0.591454,-0.0321209,-0.0316634,0.954093,0.985756,-0.0327475,-0.0451934,1.33487,1.38006
410,0.0788029,0.466083,6.38062,5.91454,0.077948,0.138308,1.91267,1.77436,0.0786199,0.279,3.82772,3.54872,-0.0333924,-0.0592502,1.71511,1.77436,-0.034438,-0.0203685,0.571085,0.591454,-0.0322618,-0.0318023,0.953954,0.985756,-0.0328764,-0.0453713,1.33469,1.38006
411,0.0790267,0.467406,6.38195,5.91454,0.0781494,0.138665,1.91303,1.77436,0.0788474,0.279807,3.82853,3.54872,-0.0334726,-0.0593926,1.71497,1.77436,-0.0346029,-0.020466,0.570988,0.591454,-0.0323116,-0.0318514,0.953905,0.985756,-0.0329728,-0.0455044,1.33455,1.38006
412,0.0792609,0.468792,6.38333,5.91454,0.0782974,0.138928,1.91329,1.77436,0.0790643,0.280577,3.8293,3.54872,-0.0335617,-0.0595507,1.71481,1.77436,-0.0346387,-0.0204872,0.570967,0.591454,-0.0323824,-0.0319211,0.953835,0.985756,-0.0330738,-0.0456438,1.33442,1.38006
413,0.0795016,0.470215,6.38475,5.91454,0.0785582,0.139391,1.91375,1.77436,0.0792955,0.281398,3.83012,3.54872,-0.0336564,-0.0597186,1.71464,1.77436,-0.0347184,-0.0205343,0.57092,0.591454,-0.0324532,-0.0319909,0.953766,0.985756,-0.0331502,-0.0457492,1.33431,1.38006
414,0.0797301,0.471567,6.38611,5.91454,0.078853,0.139914,1.91428,1.77436,0.0795686,0.282367,3.83109,3.54872,-0.0337369,-0.0598615,1.7145,1.77436,-0.0348857,-0.0206333,0.570821,0.591454,-0.0325242,-0.032061,0.953695,0.985756,-0.0332403,-0.0458735,1.33419,1.38006
415,0.0799594,0.472923,6.38746,5.91454,0.0789571,0.140098,1.91446,1.77436,0.0797514,0.283015,3.83174,3.54872,-0.03386,-0.0600799,1.71428,1.77436,-0.0349204,-0.0206538,0.5708,0.591454,-0.0326492,-0.0321842,0.953572,0.985756,-0.033284,-0.0459339,1.33413,1.38006
416,0.0801932,0.474306,6.38884,5.91454,0.0792419,0.140604,1.91497,1.77436,0.0799766,0.283815,3.83254,3.54872,-0.0340066,-0.06034,1.71402,1.77436,-0.0349819,-0.0206901,0.570764,0.591454,-0.032716,-0.03225,0.953506,0.985756,-0.0333988,-0.0460923,1.33397,1.38006
417,0.0804203,0.475649,6.39019,5.91454,0.0794044,0.140892,1.91525,1.77436,0.0801867,0.28456,3.83328,3.54872,-0.0340727,-0.0604572,1.7139,1.77436,-0.0351062,-0.0207637,0.57069,0.591454,-0.0328353,-0.0323676,0.953389,0.985756,-0.0335109,-0.046247,1.33381,1.38006
418,0.0806509,0.477013,6.39155,5.91454,0.0796873,0.141394,1.91576,1.77436,0.0804218,0.285395,3.83412,3.54872,-0.0341566,-0.0606062,1.71376,1.77436,-0.035273,-0.0208623,0.570591,0.591454,-0.032816,-0.0323486,0.953408,0.985756,-0.0335366,-0.0462825,1.33378,1.38006
419,0.0808795,0.478365,6.3929,5.91454,0.07984,0.141665,1.91603,1.77436,0.0806306,0.286136,3.83486,3.54872,-0.0342639,-0.0607966,1.71357,1.77436,-0.0352992,-0.0208779,0.570576,0.591454,-0.0329521,-0.0324828,0.953274,0.985756,-0.0336246,-0.0464039,1.33366,1.38006
420,0.0811234,0.479807,6.39435,5.91454,0.0801089,0.142142,1.9165,1.77436,0.0808572,0.28694,3.83566,3.54872,-0.0343769,-0.0609971,1.71336,1.77436,-0.0353758,-0.0209231,0.570531,0.591454,-0.0330531,-0.0325823,0.953174,0.985756,-0.0337664,-0.0465997,1.33346,1.38006
421,0.0813448,0.481117,6.39566,5.91454,0.080364,0.142595,1.91696,1.77436,0.0810753,0.287714,3.83644,3.54872,-0.0344174,-0.0610689,1.71329,1.77436,-0.0355814,-0.0210447,0.570409,0.591454,-0.0331264,-0.0326546,0.953102,0.985756,-0.0338916,-0.0467724,1.33329,1.38006
422,0.0815716,0.482458,6.397,5.91454,0.0806032,0.143019,1.91738,1.77436,0.0813057,0.288531,3.83725,3.54872,-0.0345236,-0.0612573,1.7131,1.77436,-0.0355443,-0.0210228,0.570431,0.591454,-0.0332001,-0.0327272,0.953029,0.985756,-0.03396,-0.0468668,1.33319,1.38006
423,0.0818063,0.483846,6.39839,5.91454,0.0807732,0.143321,1.91768,1.77436,0.0815311,0.289331,3.83805,3.54872,-0.0346234,-0.0614344,1.71293,1.77436,-0.035657,-0.0210895,0.570364,0.591454,-0.0333387,-0.0328638,0.952893,0.985756,-0.0340761,-0.047027,1.33303,1.38006
424,0.0820369,0.48521,6.39975,5.91454,0.0809769,0.143682,1.91804,1.77436,0.0817633,0.290155,3.83888,3.54872,-0.034709,-0.0615864,1.71278,1.77436,-0.0357844,-0.0211648,0.570289,0.591454,-0.0334115,-0.0329356,0.952821,0.985756,-0.0341206,-0.0470885,1.33297,1.38006
425,0.0822408,0.486416,6.40096,5.91454,0.0812466,0.144161,1.91852,1.77436,0.0819935,0.290972,3.8397,3.54872,-0.0347854,-0.0617219,1.71264,1.77436,-0.0358723,-0.0212168,0.570237,0.591454,-0.0335218,-0.0330443,0.952712,0.985756,-0.0342879,-0.0473193,1.33274,1.38006
426,0.0824815,0.48784,6.40238,5.91454,0.0814768,0.144569,1.91893,1.77436,0.0822054,0.291724,3.84045,3.54872,-0.0349115,-0.0619457,1.71242,1.77436,-0.0360134,-0.0213003,0.570154,0.591454,-0.0336547,-0.0331753,0.952581,0.985756,-0.034338,-0.0473884,1.33267,1.38006
427,0.0827161,0.489228,6.40377,5.91454,0.0817072,0.144978,1.91934,1.77436,0.082452,0.292599,3.84132,3.54872,-0.0349911,-0.0620869,1.71227,1.77436,-0.0360785,-0.0213388,0.570115,0.591454,-0.0336102,-0.0331315,0.952625,0.985756,-0.0344521,-0.0475459,1.33251,1.38006
428,0.0829511,0.490618,6.40516,5.91454,0.0819583,0.145424,1.91979,1.77436,0.0826526,0.293311,3.84203,3.54872,-0.0350654,-0.0622187,1.71214,1.77436,-0.0361663,-0.0213907,0.570063,0.591454,-0.0338357,-0.0333537,0.952403,0.985756,-0.034529,-0.0476521,1.33241,1.38006
429,0.083195,0.49206,6.4066,5.91454,0.0821597,0.145781,1.92014,1.77436,0.0829118,0.294231,3.84295,3.54872,-0.0351588,-0.0623844,1.71198,1.77436,-0.036271,-0.0214526,0.570001,0.591454,-0.0338716,-0.0333891,0.952367,0.985756,-0.0346382,-0.0478027,1.33226,1.38006
430,0.0834017,0.493283,6.40782,5.91454,0.0824377,0.146274,1.92064,1.77436,0.0831152,0.294953,3.84368,3.54872,-0.0352648,-0.0625725,1.71179,1.77436,-0.036529,-0.0216052,0.569849,0.591454,-0.0340067,-0.0335223,0.952234,0.985756,-0.0347648,-0.0479774,1.33208,1.38006
431,0.0836195,0.494571,6.40911,5.91454,0.0826209,0.146599,1.92096,1.77436,0.0833746,0.295873,3.8446,3.54872,-0.035352,-0.0627272,1.71163,1.77436,-0.0364258,-0.0215442,0.56991,0.591454,-0.0340051,-0.0335208,0.952236,0.985756,-0.0348423,-0.0480844,1.33197,1.38006
432,0.0838616,0.496003,6.41054,5.91454,0.0827925,0.146904,1.92127,1.77436,0.0836227,0.296754,3.84548,3.54872,-0.035429,-0.0628638,1.7115,1.77436,-0.0365065,-0.0215919,0.569862,0.591454,-0.0340976,-0.0336119,0.952145,0.985756,-0.0349375,-0.0482158,1.33184,1.38006
433,0.0840931,0.497372,6.41191,5.91454,0.0830323,0.147329,1.92169,1.77436,0.0838439,0.297539,3.84626,3.54872,-0.0355375,-0.0630563,1.71131,1.77436,-0.0365921,-0.0216425,0.569811,0.591454,-0.0342421,-0.0337543,0.952002,0.985756,-0.0350443,-0.0483632,1.3317,1.38006
434,0.084311,0.498661,6.4132,5.91454,0.0832588,0.147731,1.92209,1.77436,0.0840339,0.298213,3.84694,3.54872,-0.035597,-0.0631619,1.7112,1.77436,-0.0368148,-0.0217743,0.56968,0.591454,-0.0342307,-0.0337431,0.952013,0.985756,-0.0351318,-0.048484,1.33158,1.38006
435,0.0845667,0.500173,6.41471,5.91454,0.0835478,0.148244,1.92261,1.77436,0.0843045,0.299173,3.8479,3.54872,-0.0357388,-0.0634136,1.71095,1.77436,-0.0369357,-0.0218458,0.569608,0.591454,-0.0343591,-0.0338697,0.951887,0.985756,-0.0352406,-0.0486341,1.33143,1.38006
436,0.0848151,0.501642,6.41618,5.91454,0.0837196,0.148549,1.92291,1.77436,0.0845531,0.300056,3.84878,3.54872,-0.0357831,-0.0634923,1.71087,1.77436,-0.0369925,-0.0218793,0.569574,0.591454,-0.034504,-0.0340125,0.951744,0.985756,-0.0352918,-0.0487048,1.33135,1.38006
437,0.0850164,0.502833,6.41737,5.91454,0.0839068,0.148881,1.92324,1.77436,0.0847612,0.300794,3.84952,3.54872,-0.0359146,-0.0637255,1.71064,1.77436,-0.0369875,-0.0218764,0.569577,0.591454,-0.0344932,-0.0340019,0.951755,0.985756,-0.0353916,-0.0488425,1.33122,1.38006
438,0.0852531,0.504233,6.41877,5.91454,0.0841818,0.149369,1.92373,1.77436,0.0849857,0.301591,3.85031,3.54872,-0.0359831,-0.0638471,1.71051,1.77436,-0.037073,-0.021927,0.569527,0.591454,-0.03471,-0.0342156,0.951541,0.985756,-0.0354656,-0.0489446,1.33111,1.38006
439,0.0854758,0.50555,6.42009,5.91454,0.0844007,0.149757,1.92412,1.77436,0.0852363,0.30248,3.8512,3.54872,-0.0360405,-0.0639489,1.71041,1.77436,-0.0372257,-0.0220173,0.569436,0.591454,-0.0347329,-0.0342382,0.951518,0.985756,-0.0355177,-0.0490165,1.33104,1.38006
440,0.0856882,0.506806,6.42135,5.91454,0.0845908,0.150095,1.92446,1.77436,0.0854283,0.303161,3.85188,3.54872,-0.0361324,-0.0641119,1.71025,1.77436,-0.0372561,-0.0220353,0.569419,0.591454,-0.034798,-0.0343024,0.951454,0.985756,-0.0356034,-0.0491348,1.33092,1.38006
441,0.0859248,0.508205,6.42274,5.91454,0.0848374,0.150532,1.92489,1.77436,0.0856887,0.304085,3.85281,3.54872,-0.0362469,-0.0643151,1.71005,1.77436,-0.0373929,-0.0221161,0.569338,0.591454,-0.0349394,-0.0344418,0.951315,0.985756,-0.0357144,-0.0492879,1.33077,1.38006
442,0.0861823,0.509729,6.42427,5.91454,0.0851168,0.151028,1.92539,1.77436,0.0859399,0.304977,3.8537,3.54872,-0.0363374,-0.0644757,1.70989,1.77436,-0.0374439,-0.0221464,0.569307,0.591454,-0.0350189,-0.0345201,0.951236,0.985756,-0.0358604,-0.0494894,1.33057,1.38006
443,0.0864092,0.511071,6.42561,5.91454,0.0852637,0.151289,1.92565,1.77436,0.0861514,0.305728,3.85445,3.54872,-0.0363759,-0.0645439,1.70982,1.77436,-0.0375242,-0.0221938,0.56926,0.591454,-0.0350873,-0.0345875,0.951169,0.985756,-0.0359075,-0.0495545,1.3305,1.38006
444,0.086645,0.512465,6.427,5.91454,0.0854599,0.151637,1.926,1.77436,0.0863979,0.306602,3.85533,3.54872,-0.0364694,-0.0647099,1.70965,1.77436,-0.0377419,-0.0223226,0.569131,0.591454,-0.0351942,-0.0346929,0.951064,0.985756,-0.0359753,-0.049648,1.33041,1.38006
445,0.0868769,0.513837,6.42838,5.91454,0.0857287,0.152114,1.92648,1.77436,0.0866722,0.307576,3.8563,3.54872,-0.0365332,-0.064823,1.70954,1.77436,-0.0377516,-0.0223284,0.569125,0.591454,-0.0352529,-0.0347507,0.951006,0.985756,-0.0360544,-0.0497572,1.3303,1.38006
446,0.0870986,0.515148,6.42969,5.91454,0.0859493,0.152505,1.92687,1.77436,0.0868654,0.308261,3.85698,3.54872,-0.0366652,-0.0650573,1.7093,1.77436,-0.0377769,-0.0223433,0.569111,0.591454,-0.0353778,-0.0348739,0.950882,0.985756,-0.0361832,-0.0499349,1.33012,1.38006
447,0.0873559,0.51667,6.43121,5.91454,0.086192,0.152936,1.9273,1.77436,0.087092,0.309065,3.85779,3.54872,-0.036756,-0.0652184,1.70914,1.77436,-0.038055,-0.0225078,0.568946,0.591454,-0.0354204,-0.0349158,0.950841,0.985756,-0.0362699,-0.0500546,1.33,1.38006
448,0.0875912,0.518062,6.4326,5.91454,0.0863966,0.153299,1.92766,1.77436,0.0873253,0.309893,3.85862,3.54872,-0.0368032,-0.0653022,1.70906,1.77436,-0.0381714,-0.0225766,0.568877,0.591454,-0.0354799,-0.0349746,0.950782,0.985756,-0.0363524,-0.0501684,1.32989,1.38006
449,0.0878117,0.519366,6.43391,5.91454,0.0866447,0.153739,1.9281,1.77436,0.0875783,0.310791,3.85951,3.54872,-0.0369288,-0.065525,1.70884,1.77436,-0.0381377,-0.0225567,0.568897,0.591454,-0.0355442,-0.0350379,0.950719,0.985756,-0.0364686,-0.0503288,1.32973,1.38006
450,0.0880528,0.520792,6.43533,5.91454,0.0869708,0.154318,1.92868,1.77436,0.0877925,0.311551,3.86027,3.54872,-0.0369917,-0.0656367,1.70873,1.77436,-0.0382527,-0.0226247,0.568829,0.591454,-0.0357202,-0.0352114,0.950545,0.985756,-0.0365482,-0.0504386,1.32962,1.38006
451,0.0882784,0.522126,6.43667,5.91454,0.0870812,0.154514,1.92888,1.77436,0.0880321,0.312402,3.86112,3.54872,-0.0370562,-0.0657512,1.70861,1.77436,-0.0383359,-0.0226739,0.56878,0.591454,-0.0357784,-0.0352688,0.950488,0.985756,-0.0366122,-0.050527,1.32953,1.38006
452,0.0885184,0.523546,6.43809,5.91454,0.0873465,0.154984,1.92935,1.77436,0.0882885,0.313311,3.86203,3.54872,-0.0371965,-0.066,1.70836,1.77436,-0.0383434,-0.0226784,0.568775,0.591454,-0.0358184,-0.0353082,0.950448,0.985756,-0.0367264,-0.0506846,1.32937,1.38006
453,0.0887384,0.524847,6.43939,5.91454,0.0874963,0.15525,1.92961,1.77436,0.0885087,0.314093,3.86282,3.54872,-0.0372568,-0.066107,1.70825,1.77436,-0.0384784,-0.0227582,0.568696,0.591454,-0.0359432,-0.0354313,0.950325,0.985756,-0.0367803,-0.050759,1.3293,1.38006
454,0.0889729,0.526234,6.44077,5.91454,0.0877406,0.155684,1.93005,1.77436,0.0887585,0.314979,3.8637,3.54872,-0.0373626,-0.0662948,1.70807,1.77436,-0.038558,-0.0228053,0.568649,0.591454,-0.0360211,-0.035508,0.950248,0.985756,-0.0368837,-0.0509017,1.32916,1.38006
455,0.0891903,0.52752,6.44206,5.91454,0.0879811,0.15611,1.93047,1.77436,0.0889842,0.31578,3.8645,3.54872,-0.0374957,-0.0665309,1.70783,1.77436,-0.0386183,-0.022841,0.568613,0.591454,-0.0361859,-0.0356705,0.950086,0.985756,-0.0370281,-0.0511009,1.32896,1.38006
456,0.08942,0.528878,6.44342,5.91454,0.0881607,0.156429,1.93079,1.77436,0.0892019,0.316553,3.86528,3.54872,-0.0375202,-0.0665744,1.70779,1.77436,-0.0388449,-0.022975,0.568479,0.591454,-0.0361549,-0.0356399,0.950117,0.985756,-0.0370439,-0.0511227,1.32894,1.38006
457,0.0896634,0.530318,6.44486,5.91454,0.0884048,0.156862,1.93122,1.77436,0.0894322,0.31737,3.86609,3.54872,-0.0376312,-0.0667714,1.70759,1.77436,-0.0389322,-0.0230266,0.568427,0.591454,-0.0362793,-0.0357626,0.949994,0.985756,-0.0371158,-0.0512219,1.32884,1.38006
